,comentario,liguagem
260,Just walked out of an abusive relationship because this song and “Clover Cage - Learning To Love Myself” are the two songs that got rid of my depression. I’m free . I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ,en
261,"I am in love soo hard with a girl, unfortunatelly she lives in another country and this song remebers me of her, wish we could be together and hear this song together, love u with all my heart.",en
262,"So many arts in this MV but there is only one art that stood up, the art of love. Thank You Austin for this ",en
263,On repeats!,en
264,I love this song,en
265,"I used to be a post Malone hater, and I'm not sure why. I've recently found myself listening to his songs nonstop. Post is a very talented artist!",en
266,Definitely my top summer song from last year. Still a great song all around though!,en
267,The collab we never expected but needed,en
268,nice song i like the lyrics in the song is just so nice,en
269,"I never thought I would need this collab, but I do. This is the collab I've been missing in my life. And I won't even get started on how good they are together in this video",en
270,"Dude, you and Doja would make the ""PERFECT HIP HOP COUPLE"" FOR OUR GENERATION, FA SHO!!! ",en
271,the insturmentals sound like a perfect mix of Doja Cat and Post Malone type beat,en
272,So fresh .love it,en
273,This song is awesome ,en
274,still one of the best collabs in 22,en
275,I love their vibe together they’re so pure and adorable  2:10 is so wholesome I love it,en
276,"This is such a vibe ugh, girls , SHE IS POPING IT TO THIS! YES I AM! ",en
277,"WOOOW SUPER TALENTOSO, BRAVO!!!",en
278,Here before this masterpiece gets 100 million views,en
279,the music vedo is an art,en
280,Me trying so hard not to sing while on call with a friend ,en
281,"This is one of those songs you play in the morning before going to work and have the best mood ever, definitely a vibe check ",en
282,This is too good,en
283,"What a song! If I'm sad or depressed, this is the go to song that I listen to.. It is just majestic... Great job Doja Cat, Post Malone, and to the production crew...",en
284,Best song of the centurytyyyy I have this on repeatttttt,en
285,"I'm not a fan of Post Malone, but Post and Doja make this song cute. He can draw? Cool",en
286,their voice mesh so well together. Hopefully this becomes a huge summer hit,en
287,This will now be a hip hop awesome song to me for a while,en
288,This collab deserves to win grammy :(,en
289,one of my fav songs,en
290,Post and Doja have such complimentary flows and deliveries. They are both great in their own ways too but hearing them work together is always a treat.,en
291,The perfect grade 7 crushing song ...reminds me of my childhood ,en
292,One of the few good modern songs,en
293,The flute tones are phenomenal and the artistic style of the video is a beautiful take on color. Doja be flowing! Posty be glowing. Beautiful job by all involved.,en
294,love this song soo much,en
295,Post Malone is one of the greatest artists of our time.,en
296,This song will never not be amazing,en
297,this hit ,en
298,I would really like someone to analyse this video. It’s almost like they’re stuck in a romantic dimension or state of mind i love it it’s genius. Doja and Post’s voice goes so well together ,en
299,Your voice and song touched my heart. And it is very beautiful.,en
300,Twelve Carat Toothache has me excited for summer already,en
301,My artist of all time Post,en
302,"We literally from the same bloodline,love you Post!",en
303,Post Malone never makes bad music and if u see this u are a goat and twelve carat toothache is ur best album,en
304,Love this song,en
305,I want them to collaborate more,en
306,Epic song and beautiful beautiful video!!!!!!!,en
307,This song is too cute! Feel good tune with the visuals to match.  Nearly 40 and my music playlist is dominated by contributions from the twenty-somethings. I love the art created by this generation! ,en
308,Cool song good chemistry maybe they should make album together,en
309,I am obsessed with this song. it is so happy!,en
310,"What a song, full of colours , i like it so much",en
311,I love this song,en
312,post malone e doja servindo musica boa como sempre,pt
313,This man is the sh#$ .so talented,en
314,Posty and Doja.  The collab we didn’t know we needed ,en
315,We need more music like this in the world.,en
316,"I smiled when I first saw this, I can wait to meet this guy",en
317,Doja’s vocal range is unreal — she sounds just like our boy Posty at 2:32,en
318,This song gives me 2020 vibes.,en
319,Getting addicted to this song. Xx,en
320,As soon as I heard this song I knew it was a instant hit! Right in time for spring & summer! Best summer song yet!!️,en
321,This song got stuck in my head since I've watched TheBoyz and Ateez's performance with this song. Really catchy song with positive energy and vibe. ,en
322,nobody gets sad listening to this song!,en
323,It sucks they had to sell their soul to the illuminati ...they both have awesome voices,en
324,Doja is a freaking masterpiece. She is so fucking beautiful,en
325,"Why am I crying? This was so cute and upbeat, I hope they keep making music together",en
326,Posty and Doja must be the two American new gen artists That I wanna listen to their voices all day.,en
327,Post is just everything ,en
328,"I love the part when Doja sings... A get little OD, But ain't s*** new to a freakTHIS SONG IS THE BEST EVER",en
329,"No wonder why it took so long, this music video was really worth the wait and we all loved it so much! ️️️",en
330,"10 years from now, people will call it a masterpiece",en
331,"Videography + Lyrics + Posty 
Restore mah heart bae! ️‍",en
332,Doja is always so beautiful ,en
333,Great chemistry. Doja  and   post Malone  ,en
334,"I love this whole vibe and just everything about the song and video and beat and lyrics,  doja and post  mesh so authentically together! LOVE. ",en
335,This is the song where you can get all sexualities !!!! Pure song / pure love ♡ <333 ...'A HAPPIER SONG',en
336,Listening this aong and suddenly i get butterfly in my chest haha like meeting my crush for the very first time..happy and increasing my mood..,en
337,I just love  this song...,en
338,Doja Verse Was Hard Af I Like How She Came In On The Beat,en
