,comentario,liguagem
419,2016 was the best music year ever,en
420,"Into you
Focus
Positions
Are near milestones 1B,1B and 500M respectively so STREAM tf outta them!!",en
421,can we just all agree that this is POP PERFECTION?,en
422,i love when i was the one who knows this song before it gets popular,en
423,let this song be a gift from me to my beloved in Poland I love you Gosia,en
424,1bilhão vem ai,pt
425,"I'm so into you

I can barely breathe

And all I wanna do

Is to fall in deep",en
426,Ilove her,en
427,"I'm so into you
I can barely breathe
And all I wanna do
Is to fall in deep",en
428,When Your crush sits next to you in your exams and your brain stops working and all you can think is this song ,en
429,I can't wait to feel this with a person,en
430,Let’s reach this to1 billion views Arianators ,en
431,I've been listening to this song all day long wtf,en
432,happy anniversary ,en
433,I still come back and listen to this song as well,en
434,"Ariana, you think you are fat? TF, just look at you versus the rest of us my god. YOU ARE NOT FAT, STOP BEING ANOREXIC! WE LOVE UR BODY!!!",en
435,"I'm so into you

I can barely breathe

And all I wanna do

Is to fall in deep",en
436,this is one of her most cinematic mvs it doesn’t feel real,en
437,"'m so into you
I can barely breathe
And all I wanna do
Is to fall in deep",en
438,Obsessed ,en
439,This song hits different when your inlove with someone ,en
440,it's almost 1B y'all!!!,en
441,this mv is wattpad material,en
442,She's literally vomited the pop music in this video. Absolutely insane. Queen of pop.,en
443,this song is a vibe ngl,en
444,"no way ariana is nearly 30 

This was 7 years ago holy shit I'm getting old",en
445,Pop perfection,en
446,It is beatyful Ariana you is my favourit singer,en
447,They would make such a cute couple!  who agrees with me?,en
448,This so is So Fricking Iconic,en
449,I LOVE THIS STORY LINE. THIS MY GO TO GENRE IN BOOKS AND MOVIE,en
450,Pop perfection.,en
451,Yesterday I searched Perfect pop song in Google and one of the songs that popped up to me was Into Your By Ariana Grande.,en
452,I just can't believe HOW it's been F I V E  y e a r s.,en
453,this song is pop perfection!,en
454,"Waiting for 1B views,cant get enough even after 6 years",en
455,In my top 5 songs if not top 1!!!!,en
456,"I'm so into you, I can barely breathe
And all I wanna do is to fall in deep
But close ain't close enough, 'til we cross the line, hey yeah
So name a game to play, and I'll roll the dice, hey",en
457,this mv looks like it was so fun to film,en
458,1 Bilhão is coming,pt
459,Best pop song I have ever heard,en
460,this is literally the cutest music video ever. period.,en
461,Best song of 21st century ever.,en
462,As a straight male I’m telling y’all this song is a banger ️,en
463,"The old song great by Ariana Grande,i still listen this song ",en
464,"Man, I miss this time so much 2016-2019",en
465,This song ughhh,en
466,"Guys make this 1B, only 20M left",en
467,I think I love every music with Max Martin as an songwriter.,en
468,This makes me miss the girlfriend I've never had.,en
469,2023 and I'm still watching this legend,en
470,I remember 3:19 being so much more magical 🫤,en
471,This beat with earbuds feels like my brain is pulsating ,en
472,i can relate to all of these now that im older,en
473,ariana is perfect,en
474,dangerous woman era was literally a fever dream,en
475,"I'm so into you
I can barely breathe
And all I wanna do
Is to fall in deep",en
476,I’ll record with her one day :) - get ready for the duet arianators,en
477,2023 Goal: 1 Billion Views for this gem ,en
478,"Im here to say i was here before 1 billion, absolutely love this song",en
479,This song calls me 'single' in 38 different languages.,en
480,"don't mind this comment: 

0:01
I'm so into you",en
481,"I've heard a lota songs like x thousand
But none of them gave me this song's wierd and beautiful vibe",en
482,"After Barry White , Prince & Michael Jackson's 
The Secret Garden , Incense and Candles & In The Closet
Ariana Grande's Into You's My New Favorite 
While Making Love .",en
483,"Nossa que decadencia saudade dos anos 2000
Já não se faz mais musicas boas como antigamente.",pt
484,"Ariana: “I’m so into you I can barely breathe”
Also Ariana: “ Just keep breathing”",en
485,1 billion coming soon… ️‍,en
486,can't wait to have a boyfriend and sing this to him,en
487,This is the song I play when I like someone ,en
488,Let's do 1B this year!,en
489,Ariana Grande is the reason why I have no storage left on my phone ,en
490,Anyone happen to remember a remix of this that was a bit faster and had more drum and bass? I can't find it anywhere anymore. It had a lot of views.,en
491,Ariana Grande songs and newjeans hype boy gives me the same vibes.,en
492,i miss that era.,en
493,1 billion it's coming!!!!,en
494,its weird seeing Ariana grande like this like 2019 she has changed so much,en
495,lets see who is still listening to this master piece,en
496,Their chemistry tho ,en
497,29/04/23 Still listening to this masterpiece and here before 1 billion),en
498,so close to 1B omg finally ,en
499,I remember singing this song every single day when I was younger I was the biggest arianator back then like I've genuinely punched people over her ,en
500,Pop perfection,en
501,Only some more million to 1 Billion let's do it guys,en
502,"𝙁𝙪𝙩𝙪𝙧𝙚 𝙂𝙤𝙖𝙡𝙨
The Way - 500M
Popular Song - 300M
Baby I - 200M",en
503,Miss those good days ,en
504,their chemistry was too good here,en
505,Who is still listening to this masterpiece in 2023 ,en
506,"If Yt count views not by accounts, this song had more than billions",en
507,Don't worry your not the only one who is listening to this masterpiece on July 2021,en
508,I miss the times when Ari made music,en
509,It's better to listen this song when you are on bike..,en
510,"Quem chegará primeiro a 1B?
#IntoYou
#Focus",pt
511,Can’t imagine how tangled her hair was after the wind shot,en
512,Missing the old days ,en
513,I AM STILL OBSESSED WITH THIS SONG,en
514,Damn listening to this rn couse DNF is doing harder than before,en
515,Nostalgic,pt
516,"Isn't anyone going to talk about how well her hair is while riding the motorbike? I mean, mine would be in my mouth, my face and I would probably also fall from the bike.
EDIT:  wow,  thought I was the only one that thought this.",en
517,Pop perfection,en
518,Everyone was using this song for a lyric prank on YouTube back in 2016 loved that era,en
519,Here for me in 10 years from now ,en
520,This makes me want a relationship,en
521,this song and the vibes makes me think of damon  and elena on a legendary journey together iykyk,en
522,Pop perfection,en
523,i remember this,en
524,"2016 :I can barely breathe


2018 :Just keep breathin'",en
525,This song used to dominate 2016.,en
526,"It's July 2022 , lets see how many legends are listening to this masterpiece <3",en
527,I'm so into you I can barely breathe all we need to do is fall in deep until we cross that line loves a game to play what you say we roll the dice baby look what we've started the temperature's rising is this gonna happen we've been waiting and waiting for each of us to make our move so baby let's light this up come and climb on up a little bit dangerous baby ik that's how you want it with a little more touch your body and with everybody watching us baby we can try and keep it secret with a little scandalous maybe they won't notice ik you can't wait no more I'll tell you what I came here for we're both on the edge and out of control I'm so into you so baby let's light this up.,en
528,This is my top song in my 2022 recap music playlist by YouTube :D,en
529,Pop Perfection,en
530,Road to 1b,en
531,"Sorry, but summer is coming and this is the soundtrack to the summer that i'm planning to have",en
532,Damn it I wanna know if they got back together ,en
533,I swear all the guys in aris mvs are so fine,en
534,It’s now 970 million but hope it will be  1 billion very soon,en
535,this song smells like some really high end fragrance like tom ford,en
536,mais amor pelo proximo,pt
537,"This song makes me feel like I'm in love, but idk with who",en
538,"It’d be hilarious if that guy in the train station and on the streets singing with his guitar sang this one. I can already picture it, “A LITTLE MORE TOUCH MY BODDYY”",en
539,Now this was THE song u guys,en
540,Continue feel the field human effect on the drop,en
541,"One billion, LET'S GO!",en
542,she's so tumblr style,en
543,Literally this into someone  it's killin' me bro,en
544,ROAD TO 1B,en
545,How does this not have like 10B yet?,en
546,"the party scene is too underrated
seriously, why is no one talking about it?",en
547,This video feels so much like Fallon and Culhane from Dynasty ️,en
548,"A
A little bit dangerous, but baby, that's how I want it
Быть может, это немного опасно, но я хочу именно этого.
A little less conversation, and a little more touch my body",en
549,"The first time I heard this song was that AMAZING 80's Remix from Youtube 4 years ago or so. Now hearing the ""original"" version feels like an unfinished demo LOL, I don't like it xD.",en
550,I know Ariana Grande is one of the most beautiful women in their world,en
551,Just imagining someone like the meanings of the song in ur life ,en
552,i can’t believe this song is already 4 years old,en
553,OMGGGG!!! IF ANYONE HAS READ TWISTED GAMESSS THIS IS EXACTLY LIKE BRIDGET AND RHYS OMGG I'M SCREAMING,en
554,i think this is best Ariana's song,en
555,Who else is having a Ariana Grande Marathon after NO TEARS LEFT TO CRY?,en
556,"UNPOPULAR OPINION: everyone still watching this, but nobody can comment this masterpiece.",en
557,We have one of the first 2016 summer hits here ;),en
558,"The song that deserved thank u, next’s and 7 rings success combined.",en
559,"My now husband played this song and began dancing ""sexy"" and that was the moment I said: yep this man is the one.",en
560,I can't stop watching this video,en
561,"ARIANATORS !!! por favor vamos dar views pra no tears left to cry, falta pouco pra chegar a 1b",en
562,who else is feeling like a badass listening to this or is it just me???,en
563,Ur not the only one whos obsessed with this,en
564,"This is basically every single Wattpad story 
when the girl has a secret relationship.",en
565,This song is the reason why I have a fourth son.,en
566,This I one of her best songs,en
567,"Me: Who's a good boy?
My dog: A little less conversation And a little more touch my body",en
568,This song is three years old? That’s impossible!,en
569,nothing in this world will top Dangerous Woman era,en
570,"This is how many people that misses the dangerous woman era
↓",en
571,"[UNLOCKED] into you = 900M
[UNLOCKED]7 rings = 1B 
[UNLOCKED] no tears left to cry : 1B 
[UNLOCKED] focus = 1B",en
572,i started having trust issues when this song only peaked 13 on the billboard hot 100,en
573,"2016: Into you


2019: Break up with your girlfriend, I'm bored",en
574,♡♡♡ here after hearing her new song no tears left to cry ,en
575,"the pretty girl's name isnt heather, its ariana grande.",en
576,"I swear, he's the most lucky man in this fucking world",en
577,"Remember when she said that 'focus"" is so different from the rest of the album??...she was right",en
578,whoever reads this i hope they get rich.,en
579,"Is it just me or does she look the same even after 3 years?


Edit:",en
580,My thoughts are with all those affected by the events at your concert in Manchester at this time!,en
581,"Am I the only one who is watching the video like its a movie? 
Literally screaming at the end: ""and then what happened?""",en
582,"I Refuse To Believe This Song Was Released 4 Years Ago.
Edit: Guy's, I Didn't Count The Months. I'm Sorry.",en
583,"Honestly, I never shipped Ariana and Ricky...so now I listen and laugh too.",en
584,Who’s still obsessed with this song?,en
585,2016 really was our year and we didn't know,en
586,the beat is so fucking good,en
587,"this is how many people misses the dangerous woman era
↓",en
588,"It’s July 2021, how much legends are still watching this literal masterpiece?",en
589,"2 years! it's much time ahahha
I love u ariana",en
590,"2016: I can barely breathe

2018: Just keep breathing",en
591,"90% of the comments who’s watching in 2019
10% of the comments this song is amazing",en
592,My obsession with this song is not good ,en
593,"2016 - this song slaps
2017 - this song SLAPS
2018 - this SONG SLAPS HARD
2019 - omg this song just slapped me",en
594,I want to see this couple in real life. K'bye.,en
595,dalton is so lucky to hear ari’s beautiful voice everyday,en
596,It’s weird that someone’s gonna read all these comments 10 years later and  won’t even know what quarantine was,en
597,"I think this video has a special sens for her... She lived this situation for sure.

With Big Sean and Ricky.",en
598,Ariana Grande~Into You~,pt
599,"No one :
Literally no one :
Ariana : wanna wear high-heels at the desert",en
600,Calm Down! This is the comment section. You are in safe and you will not die because of her beauty...,en
601,"Who is still listening her songs on her birthday cuz you are so into her?  LMAO 
Am I lonely?",en
602,I literally cannot STOP listening to this song. I'm ADDICTED.. Someone help mehh D:,en
603,I need behind of the scenes of this,en
604,I'd watch a movie about this,en
605,Love From INDIA....,en
606,"When it comes to 3:38 I pretend it's me hitting that note, dubbing it haha",en
607,"Im addicted to this song 
Who is watching this in November 2017 ???",en
608,Imagine being hired to be Ariana grandes boyfriend in this music video,en
609,Ahh #Ari I love your Opened  Hair !,en
610,"Ariana: before I make a move...

Me: before I make a moo..",en
611,Imagine how many guys auditioned for the boyfriend/security guard part ,en
612,* patiently waits to be this attractive*,en
613,whoever is listening this in 2021 you're a legend.,en
614,Am I the only one watching this video over and over again??,en
615,"Ariana : * maybe a little less talking and more touching*
Me being single for me whole life: MaYbE lEsS ToUcHinG aNd mOrE TaLkinG",en
616,"2016: “been waiting for you to make a move, before I make a move”

2019:”Thank you, Next”",en
617,Wrote some songs about Ricky.. now I listen and laugh ,en
618,"A little more lonely and a little more loss of money
I'm so left alone, left alone, left alone",en
619,"1. Into you

2. Break up with ur gf, cause i'm bored",en
620,"""I cant wait no more."" Me when I see my food.",en
621,where can I find a relationship like this one in the video,en
622,"I have math exam tomorrow and what  am I doing listening to ariana grande song 
someone wish me luck",en
623,"Cause I'm so into food, into food, into food..!",en
624,"""Wrote some songs about Ricky, now I listen and laugh""

[Edit] guys I get it he is not ricky",en
625,"make a video of ""side to side"" and ""bad desicions"" ",en
626,"Hi random person scrolling through the comments, i hope you are happy and healthy right now :)


woah I wasn't expecting this many likes!!!! TYSM!!!",en
627,"Ariana isn't fucking around this era, she is here to snatch your fucking weaves. This is her time",en
628,"side to side: 2B
no tears left to cry: 1B️
7 rings: 1B️
focus: 1B",en
629,"didn't realise i watched this 69,119,505 times",en
630,I swear this guy is from one of the resent seasons of America's next top model?! Someone back me up ,en
631,Who came here after the Acapella? ,en
632,I dedicate this song to my fridge.,en
633,OKAY NO ONES GOING TO TALK ABOUT THAT GUY?!? LIKE SRSLY ISNT HE IN AMERICA NEXT TOP MODEL CYCLE 20?,en
634,CUSSS IMMM SOOO INTOOO YOUUU,en
635,"Anyone else wants to know what happened in the end? Like Ariana left and Don went after her, right and what's next???? o__o",en
636,The setting reminded me of the Bratz diamonds movie...,en
637,Theres only 1 song in my Phone (into you) ️,en
638,Straight up CRYING.,en
639,Who else discovered today that the male model is Don from “America’s Next Top Model” Cycle 20? ,en
640,Says “the temperature`s rising in here” when she is sitting on an icebox,en
641,"Here before 1b
And I have been obbsesed with this since it released",en
642,"""Falling for my Bodyguard""
- A Wattpad story",en
643,LETS GO OOO THANK U FAKE NÃO ,pt
644,I love this women,en
645,anyone just watch thank u next vid and having an ari binge??,en
646,1B coming soon..........,en
647,"No one:

Absolutely no one:",en
648,Who will watch this song 2021..? ,en
649,I JUST realised thats the dude from America's Next Top Model lmao only took 4 years,en
650,my forgetful ass searched for “a lil bit dangerous” lmao,en
651,️‍️‍️‍2023 feels that fire,en
652,Who is here2023 and still can't get over this song?,en
653,Who are listening to all of Ariana's songs because she is bored at home?,en
654,Wow 54k dislikes! Mariah Carey must have alot of fake  accounts.,en
655,"3rd of May 2019
Who else randomly listining to this?",en
656,"Wrote some songs about Ricky, now i listen and laugh",en
657,Anyone watching this masterpiece in the middle of the night in 2023 also I have loved Ari since I was 6 and I'm just 13 now,en
658,Who is listening in June 2019? ,en
659,Ok this guy looks like the weekend but with a shaved head ,en
660,I'm sitting here waiting for this video to reach 1B,en
661,"3:09 the original break up with your girlfriend I’m bored
Edit:it’s because they at the club in the video",en
662,Her fans do a better job at promoting then her promotion team ,en
663,That has to be one of the most luckiest man in the world,en
664,she's so beautiful,en
665,My Childhood,en
666,"""Wrote some songs about Ricky,now i listen and laugh""",en
667,Ariana Grande is so pretty,en
668,Em você em você em você em você ....,pt
669,"Normal people: i love this song 
Idiot: 2019?",en
670,this video looks like an Instagram theme,en
671,BEST MUSIC VID EVER. (n omg will it hit 1bill?),en
672,I can't believe this was 2 years ago,en
673,"Who came here after listening Thank You, Next?  ",en
674,So beautifulli,en
675,"6th of may 2019 
who else randomly watching this precious video?",en
676,Waiting for this banger to reach 1B,en
677,Fun fact: No one cares in what year you're watching this.,en
678,Who’s here after Ariana release the Positions official video?,en
679,Still hits hatd,en
680,Lol at 3:43 it was so hilarious i watched this after watching miranda sings reaction,en
681,"2016:so name a game to play
2019:monopoly",en
682,its remind me of my married ,en
683,ARIANA HOW DARE YOU CHEAT ON TAL,en
684,"People watching:
-in bed
-not in full screen 
-reading the comments",en
685,this was an era,en
686,Amazing voice and lyrics .. but she still has this child/under age vibe ...,en
687,3:43 look it's that dance move that miranda sings supposedly taught her,en
688,road to 1B,en
689,I miss being in love,en
690,Am I the only one who is wondering what happened after he went after her?!,en
691,3:03 THE DROP AFTER THR BRIDGE IS CRAZZY,en
692,Not me being here after she posted positions :'),en
693,Not fan of Ariana but she's damn gullible ,en
694,Whoever reads this I hope you don’t get Coronavirus.,en
695,1 billion views incoming,en
696,"As Ariana Grande's future husband, this video offends me.",en
697,I found this masterpiece....lately thamoi kyrae  hug,en
698,After long search finally i found,en
699,"7 rings 1B  (1/6/21)
Focus 1B
Into You 1B
LET'S GO!!!! ",en
700,Same story as wildest dreams by taylor swift my Ghad i love the both,en
701,Road to billion view,en
702,Who else is here before the millions of views?,en
703,FUN FACT: No one cares in what year you’re watching this.,en
704,2:22 This is the man I desire to have as a boyfriend,en
705,It's Better than focus but i love both,en
706,She is DEFINITELY into ME ,en
707,Who miss her? ,en
708,I just realized the guy in video is Don Benjamin from America’s Next Top Model!!!!,en
709,How did you go all the way to Coachella?,en
710,"Same time next year, shall wait for the “anyone here in 2020?”",en
711,I love this song girl I’m a sub and I told my friends to also sub,en
712,"cause I'm so into food,into food,into food (PIZZA WHERE ARE YOU)",en
713,God please make this a billion views song people make more accounts and subscribe lol,en
714,who is here after 6 years listening to it again like me n waiting 2b ?,en
715,I Like you Ariana Grande and I love you,en
716,Come on 1 billion,en
717,yall we should try to make into hit a billon on may 24 so it will be exactly 7 years,en
718,I'm into my soon to be husband ,en
719,Cadê o 1b da lenda?,pt
720,I wanna go back to this year ,en
721,"This song is a tight slap for all men who believe all women go for money and career.

Also this is a very tight slap for all women who go for money and career.",en
722,Focus ta com 982m de views ê essa ta com 979m mais acho que Vai ultrapassar focus pq as views desse clipe  estam  indo ate qué altas ja focus em um mês n tem nem 1m,pt
723,Whoever reads this I hope their dreams come true,en
724,i swear i thought this song was older,en
725,"INTO YOU
Performed by Ariana Grande
Composed by Tina Samson-Velasco
GMA Music Publishing",en
726,I had no idea Don was the guy in this video he's so handsome,en
727,stuck in my head,en
728,Pop era was reinvented 7 years ago today,en
729,Let's go for 1B! And Focus,en
730,#ROAD TO 1 BILLION GANG,en
731,Always been here bye,en
732,if you are reading this come back here several times to reach 1B,en
733,I need someone to right into you for me ,en
734,Still listening to this song March 6 2023,en
735,"Opss, It's  January 2023, Let's see how many people are listening this Masterpiece",en
736,reproduzcan bebys,en
737,bro we literally 981M,en
738,Tile man should be in this video( remix )  make those moves  lol  saturday nite jam ,en
739,Here b4 a billion ! ,en
740,Who's the cute guy? He & Ariana have great chemistry!,en
741,Who Is Listening To This Artwork In 2023!! ,en
742,Claim your “Here before 1 Billion Views card” <333,en
743,Who still comes here when stress try to knock them down ? ,en
744, Chemistry ,en
745,Omg 1b is coming,en
746,"Focus is 984M
Into You is 985M",en
747,"This looks like Lea Michele’s Music Video for On My Way, LITERALLY",en
748,"Here before 1B 

Current views: 978M 
Date : 3/20/23",en
749,Before the 1billion ,en
750,Broo this song,en
751,"I literally wrote this song, but then Google sold it to Ariana grande.",en
752,1b is coming,en
753,Yohooo waiting for 1B,en
754,"Courtney small singing ""sad boys or bad boys"" when he had his lies and friends come for me worth Jesus froot by the foot and fruit gushers . - Debra hands and mouth off everything Jesus",en
755,1bilhão,pt
756,Idk but it's kinda gives me “Twisted Games” vibessssssss,en
757,Mds quero um namorado traficante,pt
758,"Salute from your Winston-Salem,NC family ",en
759,2nd grade me: I THOUGHT ARI’S SINGLE?,pt
760,I thought this was newer.. This plays till now..,en
761,nostalgic,pt
762,1bilhão,pt
763,Mano Focus tinha mas views agora esse clipe ultrapassou Focus into you ta com 985 e Focus 984,pt
764,Almost 7 years,en
765,I think of my new boo,en
766,The dude is Don from the cycle 20 of ANTM. Oh when they bleached his hair and it looked GOOOOOOOOOD lol,en
767,5th may 2023 and im still stuck here,en
768,A little less conversation and a little more touch my body,en
769,2016 was something else,en
770,guys views for focus please! 1 billion,en
771,Don't really like her music but this was a great song tbh,en
772,who saw this masterpiece in 2023,en
773,aris excuse to makeout with don benjamin honestly queen,en
774,Give her 200mil,en
775,Nice change compared to the videos that are essentially gynecologic exams with a beat like most of these Pop Tarts are cranking out lately,en
776,The bodyguard,en
777,Stream to 1billon,en
778,"I need the models name! Both!
One of the were on ANTM yes",en
779,Ari peaked here,en
780,"Main vocal of this song last part is unclear on my Apple Music, is there anyone with the same phenomenon",en
781,The wrong guy for dating. The right guy for capital punishment.,en
782,What’s the name of the guy in the video he has lovely eyes,en
783,Remembers me of a Rihanna song,en
784,"idk i think i like the tiktok version more than this, still a good song tho",en
785,this guy is so hot uwu,en
786,Before the billion ,en
787,Ariana grande Princesa do pop ser menina linda,pt
788,Yo my man out here looking like David Goggins ,en
789,"Please make song with armin van buuren
I think it would be dope",en
790,7 years!,en
791,Coming for billion,en
792,LESGOOOOOBEFOREE I MAKEW A MOVEEE~~,en
793,i miss this ariana face,en
794,Antes do bilhao,pt
795,This is your move. Anyone understand.,en
796,Black mixed Boys equals yummy ,en
797,Road To Billion Club,en
798,I’m straight but that’s a good looking dude lol,en
799,I don't like her music but this is one of my fav songs,en
800,She looks like a hole in one to me. ,en
801,this is me here before 1B,en
802,She found her a Logan Bailey and he got none. We always get word to Thornberry hill,en
803,Me to a few certain fictional characters:,en
804,Who's here listening to this song in 2023,en
805,i remember the world being shock that drake was in the video,en
806,They had their shoes on bed ,en
807,confess to your crush : @00:46 - 00:55,en
808,boas pedidas amigos,pt
809,WHO IS HE ?,en
810,"Year 2023, month February. Still watching ..",en
811,Yall need to hear the stranger things remix ,en
812,"Don't know why this was recommended when I was watching Dire Straight's Sultans of Swing (Live Alchemy), but I can say they don't make music like they used to.",en
813,In 2030 you will still be watching this video.,en
814,Whoever reads this I hope will get rich one day.,en
815,"Is he the same guy how appear in the video ""heaven"" of Inna? ",en
816,Is this gonna happen???,en
817,Lol that man on the clip she kissed is lucky,en
818,Who listens to this song in 2023,en
819,"yes, I'm here before the 1Billion",en
820,someone here because he/she thinks the song is really cool and knows it from dnf videos,en
821,"1:59 ""no not now shoulder, go back ""
SORRY I'M DUMB AND I HAD TO",en
822,Morrinhos???,pt
823,Your vids are so and keep it up,en
824,Is that the hotel from house of 1000 corpses????,en
825,"venono why is this ur bio, I kinda like it",en
826,Pq essa ultrapassou focus?? Sendo q focus tava com mais visualização? Tem alguma teoria alguém????,pt
827,Why do I feel like I know that guy from somewhere ,en
828,That dude w ariana is so lucky,en
829,Sitting here. Don't leave house.,en
830,I'm here before 1b of views,en
831,The true abby abernathy and travis maddox,en
832,"Arianators, stream Focus & Side To Side too. Let's go",en
833,Who listens now,en
834,"Are we having your baby Is justin bieber still 
your boyfriend",en
835,What happened at the end of the story? Somebody tell me pls,en
836,This comment is an evidence that I'm here before 1 billion,en
837,"Not bad, doesn't really light any fires though... Apart from the good lady",en
838,Someone call this 12-year old's parents and tell them to pick her up at this shady motel.,en
839,Someone tell me the motorcycle model I think it’s a BMW,en
840,Grab your before 1 billion tickets,en
841,That guy is the same guy from a nicki Minaj video,en
842,Congrulations Dani Alves ,en
843,Who knows the model name in ig?,en
844,This is so Rhys Larsen and Bridget Von Ascheberg song.,en
845,Who’s here in 2023 ,en
846,It will surpass focus lol,en
847,Year 2033 still waiting,en
848,Tony Tiles dancing intensifies,en
849,Say here before 1B views,en
850,Here before 7 years,en
851,Can anyone tell me the name of 2nd lead guy?,en
852,Is that Andrew tate???!,en
853,Lmao she was gettin banged by the security detail,en
854,I love my boyfriend but Im into someone else wat do I do,en
855,2:15 Is it just me or does this part sound really (really) jarring and out of tune?,en
856,Is that Don a guy from ANTM Guys and Girls,en
857,The end,en
858,And I thought he was Neymar ,en
859,This is your 'here bofere 1 Billon' card,en
860,Electricity: a important form of energy found in nature that can be artificially created by rubbing together tu unlike things such as glass SMASH or silk true story fact - not found in debra,en
861,it's 2023. whose here?,en
862,Miss  Michiko  is  Ryouta  Isii  of  RKK  from  afternoon.,en
863,I have a suspicion that Kayne was inspired by this video,en
864,"And as it is appointed unto men once to die, but after this the judgment: (Heb 9:27)
And the times of this ignorance God winked at; but now commandeth all men every where to repent: (Acts 17:30)
I tell you, Nay: but, except ye repent, ye shall all likewise perish. (Luke 13:5)
For the wages of sin is death; but the gift of God is eternal life through Jesus Christ our Lord. (Romans 6:23)",en
865,Who's listening to this in 2023,en
866,Whoever reads this I pray you repent and turn to Christ while you're still here.,en
867,Palm Springs White Party for that crush and that crush and that crush and that crush and that crush uhmuhgushhh ️!,en
868,This is Kylie Jenner and Alexander Anderson is in the video with me Ariana grande is my cousin,en
869,..All good experienced from men disapear (as if man ).....,en
870,Whoever watch this I hope you get rich and succesfull,en
871,"This is Emilio

Hello Ariana",en
872,970 is coming,en
873,After that my turn.,en
874,Who's here in 2023?,en
875,Who's this man tho?,en
876,What is Marcus doing with Ariana isn’t he an android,en
877,Sam and cat,en
878,Into you= IN TERRELL OWENS WHY OWE YOU RANDALL NOE DODGE!!,en
879,They chose the perfect  man for the video,en
880,May date tonight.,en
881,clip:fake love guy,en
882,Looks like she cheated first ,en
883,"AaronJudge  YuriMichelle 
ILoveYouMoose ",en
884,"I am need a ticket to se on live in Canada 
I hop u 100sub",en
885,I’m going to like a lot of the comments,en
886,Why does she have ex bfs ???,en
887,"Out of topics but....., what this song all about?????????",en
888,Who can see in 2023 ?,en
889,..i jus wanted to forget......,en
890,Stream,en
891,6 years ago?,en
892,..Lillys please Remember me i jus wana be like you like such funy momems......,en
893,Anyone here in 2023,en
894,"My  first  brother  grtain  and  in  his  teacher  had  been  stealed  in  big  voice.  He  gratutiated  of  Daiitikougyou  high  school  in  best
low  level.  He  is  fool.   Three  times  ",en
895,Hawtest song i ever heard,en
896,who's that guy,en
897,"I am supposedly psychic.....if so, this girl should have some kind of developmental issue, perhaps, a slight heart peculiarity, perhaps something else....I can sense the masonic molecules in her, have saturated and changed her body......",en
898,Where do you live?,en
899,Babyimsointoyou,en
900,Nah not this one . The one made by TRONICBOX is the actual hit.  This one is just cheap.,en
901,..i hope i fimd me a lesbian womeen with i May do Lil more touch body ofc you have to like such an me Also yes love ya......,en
902,Ice hockey,en
903,Secrete out I allow the death pick me up Jose Antonio carbajal momtero order of post,en
904,CIA,en
905,Why u familly / team seenme? On city,en
906,Harry tu blest pas Dalton,en
907,Joukou  is  docter  of  nocticks  namf  Arihana  Oozu  town  Kumamotoprefecture.,en
908,tora  analamvanei  o  theos   me  covht;  rivens,en
909,drift car looking ass song,en
910,JOUNGKOOKAAA IM SOO INTO YOU,en
911,ear tenidus vertigo presets murder play tangible weight for preasure dont tel no one u guys ok im just mentaly tele pathetic canoni vus a ir ??,en
912,Yo cringe,en
