,comentario,liguagem
283,"Jennie in blue eye shadow=GORGEOUS
Me in blue eye shadow= WHO PUNCHED YOU?!?!",en
284,Let's speed up a bit! Use short videos in between solo by that we can go back easily!,en
285,"Spoilers, Fancams...

These really affected the views but for a solo artist to have a 14-15M view despite all of that, c'mmon, thats a beast.",en
286,Vote for Jennie in shining awards guys,en
287,JENNIE you are the best omg you are HOT,en
288,Jennie only need 2 votes to come in first position of most beautiful Blackpink member and 32 votes to come in first position of most popular Blackpink member  go and Vote,en
289,Vote for Jennie in shining awards guys pls,en
290,"JENNIE 'SOLO' — 11PMKST

#1 Naver (=)
#1 MelOn (=)",en
291,i can’t wait for Cannes,en
292,"Lisa - 5558
Jennie -5549 
In the popular category!",en
293,SOLO is the best,en
294,"Great song!!!! ️

Much love from Greece!!!! ️🇬🇷",en
295,"JENNIE IS MADE UP OF STEEL. YOU CAN BEND HER BUT SHE WILL NEVER BREAK 
FROM BLACKPINKFACTS......",en
296,we must deliver this song 400 million before Solo Rose Jennie deserve,en
297,Blinks don't forget to like this MV. Number of dislikes is a lot on this MV as compared to other k-pop mvs. Let's fight those haters together!!,en
298,All rounder!,en
299,Jennie wrote on her story that she feels better but please still take a break! I don't want anything to happen to you I love you so so much!,en
300,Jennie's new vlog is prolly her one of the best vlog,en
301,But since I can't pronounce Arabic i said the words a little wrong but teacher still understood ,en
302,Road to 200M Fighting Blinks and Jendeukie,en
303,I’m so excited for what you wear in cannes goodluck love,en
304,who has already watched this video 100times but still watching this ? ,en
305,STILL TERNDING NUMBER 1 IN INDONESIA SINCE FIRST DAY,en
306,"Vote for JENNIE in shining awards
We too close to make her most popular blackpink member",en
307,"[INFO]



JENNIE will be performing her 'SOLO' tomorrow on SBS Inkigayo at 3:30pm KST",en
308,Vote for Jennie in shining awards guys,en
309,she's a baddie she knows she's a 10,en
310,"Who's here? 2020 
Road to 500M views! Let's reach it.",en
311,Vote for Jennie in shining awards guys,en
312,"blinks, today will be jennie last performance for SOLO on music shows, please keep streaming lets try to get jennie her 3rd win for her last show! (youtube views have 35% points)",en
313,It's funny to see hater's hating on jennie even for breathing,en
314,"I love you and me...... dancing in the moonlight.... Nobody can see it just you and me tonight~
What's the name of this song and who sang and wrote this song?",en
315,"Who is here after 137 million views ?
I love you Jennie so much 
I am blink and I proud of it ️",en
316,"PEOPLE CAN'T REACH 1M IN TEN YEARS. BUT THIS SOLO IS ABOUT TO REACH 10B VIEWS. BECAUSE, IT'S THE SOLO OF QUEEN JENNIE",en
317,"jennie's solo name: solo
blackpink's new album name: The Album

What a coincidence lol",en
318,Best f ace of kpop,en
319,queen Jennie is trending in my country i'm emotional,en
320,"We can do this blinks!!!! Let’s make our baby girl happy!!!! 20M in 24 hours!!!
Pls str3am!!!
10M
20M",en
321,Also I remember that 3 of Jennie's fancams are the top 5 most viewed kpop clips on bilibili( kind of like Chinese ver. Youtube),en
322,I LOVE JENNIE!!!!,en
323,highest views for kpop soloist in 2018!,en
324,"""Perfectly balanced.. as all things should be""",en
325,The Chanel Doll Miss  Jennie Kim,en
326,This is 2 on trending in New Zealand which is rare ,en
327,"love is a melody 
sung by two people",en
328,Jennie changed her outfits in this MV more than I do in a year. ,en
329,You and me seoul 6.1m,en
330,Kuma is so fluffy,en
331,i don't know how to breath after this because this took my breath away...hehe ,en
332,Yes!! we arrived at 10M before 24H BLINK's,en
333,Anyone else who marathon watching all of Blackpink's songs after hearing they'll back in June?,en
334,"Thing's we want this year
1. A full album
2. A comeback
3. Rose's solo",en
335,It was a long journey ◉‿◉,en
336,I'm a shining solo,en
337,#1 in Korea :D,en
338,"I love ATEEZ, they are so cute",en
339,Let’s get to 1billion views she doesn’t deserve hate/like if you agree and if your watching this in 2020!!!,en
340,playing with fire hits 500M views next whistle and jennie solo,en
341,"Antis : bp are flop.. They can't sing
Me : BITCH LOOK AT MY BABY.. HER VOICE IS BEAUTIFUL THAN YOURS!",en
342,That cute yellow dress at 0:32 deserved more screen time TBHHHHHHHHHHHHH,en
343,Almost jennie's birthday can we do 200m before her birthday,en
344,3day ago still #1 trending in South Korea 🇰🇷 🇰🇷🇰🇷🇰🇷🇰🇷,en
345,"BLACKPINK IN YOUR AREA 
I WANT BLACKPINK COMEBACK IN 2019",en
346,UPDATE:JENNIE received 2 nominations on this year's SBS Entertainment Awards -Rookie of the Year Award (Female - Variety) for Running Man & Michuri -Scene Stealer Award for Running Man & Michuri,en
347,"all these negative comments about her are so hurtful & to see them coming from so called Blinks, smh. I truly hope she doesn't see all those toxic comments",en
348,We got half an hour to get to 43m in the end of the day,en
349,"GOALS for 'SOLO' M/V (click read more)
 1st week - 60M
 2nd week - 100M
 1st month - 150M",en
350,Still #1 in South Korea,en
351,"I can't believe KTL surpassed Jennie's SOLO. Woahh! Blinks, don't forget to str34m this too and every Blackpink's M/Vs",en
352,"100M 
200M
300M
BLINKS LET'S Keep Streaming ",en
353,"My parents : What Type of Person You Wanna Marry??~

Me : I'm going sololololo~ *_^☆",en
