,comentario,liguagem
303,"não conhecia esse cantor 
mas pela participação do calema eu amei essa música é incrível",pt
304,Amei está música é a minha favorita,pt
305,Adoro  esta música um dia vou pô-la  para a minha netinha ouvi-la  é  linda,pt
306,As Imagens foram da nuvela bem me quer,pt
307,Os meus sentimentos David... descansa em paz linda ,pt
308,"Está música é tão linda, que  nem sei quantas vezes já a ouvi.",pt
309,Amo de mais todas as tuas músicas ️,pt
310,Muita força david ,pt
311,Linda música adoro muito,pt
312,És o melhor continua a lançar álbuns assim és mesmo o melhor de mim .,pt
313,Adoro-te vamos sempre te apoiar️️️️️️,pt
314,Emocionte ,pt
315,Adoro ,pt
316,Já ouvi e simplesmente adorei  ansiosa para ver o vídeo para esta canção maravilhosa ️,pt
317,"lamento muito david por a Sarinha ter ido embora sem um ""Adeus""
espero que a família carreira não sofra e que continue a ser aquilo que é...
Adeus e espero que fiquem bem...
Adoro-vos como cantores",pt
318,Gosto bravo força confia sempre Deus,pt
319,Muita força e coragem David carreira sinto muito o que estás a passar mas há  que  seguir em frente a musica ajuda bjs. ,pt
320,obrigado pela musica mais linda com ela conquistei o meu amor,pt
321,David carreira gosto muito de vc porque as tuas musicas são tope,pt
322,"Essa música é um dos melhores que ja ouvi até hj, que ganda David Carreira, meu sonho é gravar uma música com ele, eu cantando a minha parte em crioulo e ele em português ",pt
323,Muito de ti David Carreira,pt
324,Adorei a música,pt
325,AMEI MINHA MÃE E MEU PAI AMAM TUAS MÚSICAS,en
326,"os meus sentimentos, não sabes o quanto eu chorei "" Hoje uma menina amanhã uma mulher"". Ela não merecia nada disto e a família também não, muita força.",pt
327,Amo suas músicas. Quero um dia de conhecer,pt
328,"Adoro esta música, já nem consigo contar quantas vezes já a ouvi",pt
329,"Você nos encata com a sua voz e aqui em Moçambique as suas músicas sempre escutamos e como presente dos Mocambicanos gostariamos que canta-se com a Filomena Maricoa. 
porque ela tem uma voz fantástico como tu e estamos a implorar implorar por isso.",pt
330,Lamento muito por essa tragédia que aconteceu com a tua irmã meus sentimentos  pensa só nos momentos bons ,pt
331,"Sim, andarei sempre ao seu lado lado ️",pt
332,Amo está música e a novela,pt
333,Lamento da minha parte mas ela está e sempre estará com Bosco️,pt
334,Tens que ter força a Sara estará para sempre nos nossos corações,pt
335,A sara estará sempre nos nosso corações David  e lamento muito a Sara está a olhar por ti e por a tua família ️️,pt
336,A música mais bonita que ouvi até hoje parabéns David ️,pt
337,A letra da musica é muito bonita. ️,pt
338,Adorei nunca paras de fazer músicas  para mi é umas das melhores músicas tuas,pt
339,David carreira música maravilhosa ..não tenho palavras Sara podia ser minha filha estou depressão sou muito sensível.beijinjo forca,pt
340,"A primeira musica portuguesa que gosto ,, e sou portuguesa de Portugal 🇵🇹",pt
341,Sinto muito pela perda da Sara Mas ela estará sempre nos nossos corações,pt
342,Muito lindo tema ,pt
343,"Eu aqui a ouvir esta música já pela milésima vez, amoooo️️",pt
344,Uma música fastastica e  eu adoro a Sara mesmo estando morta  ela estaraa sempre nos nossos e nos vossos corações ela será sempre uma Grã de  cantora,pt
345,Melhor música do mundo e o cantor também ,pt
346,Uma musica que ousso ao menons 20 vezes por dia... dis moi David tu crois que un DVD sortiras de amor em casa ? ,pt
