,comentario,liguagem
326,This song and “Clover Cage - Falling For Free” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you..,en
327,"Brazil loves you man, what a great show at rock in rio 🇧🇷🇧🇷🇧🇷 Brasil porraaaa",en
328,"His All songs are related to the guys who couldn't fulfill their needs ,hopes ,eg. Love",en
329,It was around 2 a.m. when I heard this for the first time on MTV ,en
330,"Gentleman and Humble personality, our Posty ️",en
331,This is actually my favorite song by Post Malone,en
332,Throwback to this one,en
333,Went to the hollywoods bleeding tour in Philly and my man’s killed it prolly one of the funnest concerts I’ve been to and I  go to concerts a lot it’s just something me and my wife love to do,en
334,2:48 the harmony here hits deep,en
335,It can’t be just me that’s bingeing a bunch of songs from the past cos you think you coulda done better back then,en
336,"Lyrics:
You probably think that you are better now, better now
You only say that 'cause I'm not around, not around
You know I never meant to let you down, let you down",en
337,"This explains my whole friendship with this one girl, not even 3 weeks into our friendship and she already found someone else.",en
338,"I feel for Post Malone we all know he is good and that he tries to improve, but she was looking at those options of hers and it made it too tempting to breakup",en
339,Song still hit 2023,en
340,"Message to the future world 
DON'T LET THIS SONG DIE ️",en
341,2023 and Still fire ,en
342,This is gonna sound like pure nostalgia in 20 years,en
343,One of my favorite  ️ songs luv u post!!!!!!!!!,en
344,This song and “Clover Cage - Falling For Free” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you..️  ️,en
345,Posty and his crew rule!Happy New Year!!!,en
346,Essa foi foda no rock rio,pt
347,This song makes me feel better now.,en
348,best artist of all time️️️️️,en
349,This song and “Clover Cage - Lost Then Found” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ️,en
350,This man can't make bad music,en
351,This song and “Clover Cage - Falling For Free” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you..️,en
352,Used to watch this at quarantine of 2020 damn good old memories,en
353,WE LOVE POSTY,en
354,thIS SONG WILL NEVER DIE.    Because post will never die,en
355,Huge post fan. Favourite of his songs. Gives you goosebumps,en
356,Yeah this track is straight dope!,en
357,Nice song,en
358,Post Malone is a softie at heart with a hardcore exterior,en
359,"Lyric

You prolly think that you are better now, better now
You only say that 'cause I'm not around, not around",en
360,one of the  of music,en
361,post's voice is rlly unexpected when u look at a person like him,en
362,This song hits to the core every time I hear it. Deep af.,en
363,One of my favorites ,en
364,Brasil te ama🇧🇷,pt
365,2023 and I am still here again,en
366,At some points you can really hear the sadness in his voice.,en
367,I’m better now after listening to this song,en
368,"I Will always remember you, you was the love of my life in that time, is like a tattoo in the soul,  i wish you the best of the life ",en
369,Love it..,en
370,Great song,en
371,i miss the days u made good songs like this,en
372,"Y'all need to stay positive Posty isn't going to die. If y'all didn't know he's doing really great right now but if y'all keep saying ""aww Posty don't die"" you're just focusing on the negatives. I'm pretty sure all he wants from his fans are uplifting comments, not negative ones. So please, just encourage him to keep being the best because clearly, he is the best.",en
373,This song and “Clover Cage - Frozen In Time” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ,en
374,love your song it so good make more song please their amazing.,en
375,Bro this gives me that nostalgic feeling,en
376,Great song Post...I can't wait for the next hitt.  -Lopsoh Sicks,en
377,"You prolly think that you are better now, better now

You only say that 'cause I'm not around, not around

You know I never meant to let you down, let you down

Woulda gave you anything",en
378,"Guys we must protect this guy, we cant loose another legend",en
379,This song and “Clover Cage - Lost Then Found” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ️,en
380,"2022 this song will always be an awesome song and no TikTok needed to know all this good music J's,...",en
381,This song and “Clover Cage - Make a Difference” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ,en
382,This is the best song ever,en
383,Love your songs Post ,en
384,hits different after a break up,en
385,Sei nem como cheguei aqui kkkkk mas aqui estou q música do krai ,pt
386,It a good friggin song I love it,en
387,This video is complete ,en
388,"Exactly 4 Years ago, this masterpiece dropped",en
389,Producer: how many hits do you wanna make ?,en
390,Thankyou Post for this God of a song!  -Sickey Legg,en
391,4 years past but this song still  space !,en
392,Great song,en
393,Been looking for the name of this song for 4 YEARS and I finally found it. ,en
394,"""You know I never meant to let you down, let you down """,en
395,This song will never get old!,en
396,"You prolly think that you are better now, better now

You only say that 'cause I'm not around, not around

You know I never meant to let you down, let you down

Woulda gave you anything",en
397,"Lyric 

You prolly think that you are better now, better now
You only say that 'cause I'm not around, not around",en
398,Big fan. Love Post. Great singer. Funny. Big Heart. Very Cool,en
399,There was a time where I used to have this on repeat,en
400,best post track of all time,en
401,"November 17, 2022

I'm still listening to this song, it's been 4 years, I love it

HCM, 17.11.2022.",en
402,I truly love his being here on this planet,en
403,it has been over a year and this song is still relevant,en
404,"Guys we need to keep showing love to Posty what an artist,Posty if u read this know we love and appreciate you️️️️",en
405,Posty...you got me through the toughest times with a divorce.  I appreciate this song.  You'll be my #1,en
406,hits the spot every time,en
407,"I know he listens to this song and think of me and either way I’m here listening to this song as well.. feelings are so mutual but still
We’re not together",en
408,A feat with Juice wrld would've be maddddd sick,en
409,i dont wanna lose him.,en
410,amazing the quality of the music and man posty is amazing,en
411,Posty the GOAT .,en
412,Posty this is still  ,en
413,We are in 2023 and iAm realizing how this song is way ahead of it’s time,en
414,"The man singing this song is an international treasure.
Protect him at all cost.",en
415,"arrisco em falar que a apresentação do Post foi a melhor, Justin ainda deu o máximo dele mesmo não estando bem mentalmente",pt
416,"My Idol ,,, Fav artist from Philippines....",en
417,"I want this play at my wedding, when i die and on my funeral️",en
418,Ily post Malone and your songs,en
419,Still listening to this banger in 2023🫶,en
420,remédio para meu ouvidos,pt
421,Best rapper ever!tiktok has to stop distracting people from this.,en
422,"Post, I am a 55 year old mom of three adult children, I found you going down the rabbit hole late one night,  you are such a kind, well spoken man. I told my kids about you- They laughed at me, but they agree with me as well. Live well- a bit of mom advice .. please lay off the smokes. Xxoxoxox mom ️",en
423,"My GOD he is Amazing and talented, I love you Mr Malone ️",en
424,Just walked out of an abusive relationship because this song and “Clover Cage - Learning To Love Myself” are the two songs that got rid of my depression. I’m free . I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ️,en
425,Felling cool with this cool music  ️,en
426,"ou prolly think that you are better now, better now
You only say that 'cause I'm not around, not around
You know I never meant to let you down, let you down
Woulda gave you anything",en
427,You broke my heart cheated after I gave you everything. You left me with nothing. Its valentines day night I'm alone and I know you're with him and you're happy and that's ok. I'm happy for you. I'll figure this out for us both,en
428,"I'm old enough to be his grand, but this is one of the most exciting musical talents I have heard in YEARS.",en
429,Way to fireee ,en
430,Love this boy!  Cuz I could be his momma..my boys and I love you Post!...always!,en
431,Yep he is definitely fun at partys xD,en
432,"pqp, cara foda pra caralho ",pt
433,"this song brings back so many mmrs. I am 11 rn and have had my dog since I was 2 she just started getting seizures and then they abruptly stopped for my birthday and Halloween. Right after they started continuing more rapid and intense. We had to put her down 2 days ago . RIP Misty, March 1 2010-November 3 ,2022",en
434,"Post Malone Is An Example Of ""Don't Judge Book By Its Cover"" 

My Opinion ️",en
435,"Pure rapmelody.!!!!!!!!
Absofuckinglutely.",en
436,This song and “Clover Cage - Frozen In Time” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you..,en
437,Amo o post malone porra🇦🇴,pt
438,Just learning g who post Malone is after watching him on joe rogan and I’ve heard his songs many times and liked them but had no idea who it was..the guys got almost 25 million subs and I’m just hearing about him now lol,en
439,"You probably think that you are better now, better now
You only say that 'cause I'm not around, not around
You know I never meant to let you down, let you down
Woulda gave you anything, woulda gave you everything",en
440,Here in 2023 won't be any better * this is timeless ,en
441,Great  respect from Ukraine,en
442,"I promise you, one day soon we will make a song that will help people and make the world a better place. I love you all.",en
443,3:19 has me crying,en
444,Posty you and Weeknd both are my fav time to rule music  industry it is time to rise legends,en
445,You're right post Malone isn't like those other rappers,en
446,This is perfect,en
447,this is good i liked it then and i like it now,en
448,"You probably think that you are better now, better now
You only say that 'cause I'm not around, not around
You know I never meant to let you down, let you down
Woulda gave you anything, woulda gave you everything",en
449,"I love the new Chippendale movie. It’s a pretty cool masterpiece, considering the ending seemed that power so that the end by Post Malone.",en
450,Absolutely better now️,en
451,This is one of his hardest songs!,en
452,"i truly love him, i hope that he takes a good care o himself so he won’t die because of stupid shit like drugs...
his music makes me feel really calm when i’m getting anxious, i would hate not to have him anymore :(",en
453,This song kindles my depression.,en
454,One of my favorites,en
455,"No matter where I go, I end up listening to Postie",en
456,"Im here in 2023, this song is still a banger!",en
457, old memories,en
458,Posty got me emotional with this one and no I’m not from tiktok lol,en
459,"he is so lit. 
EVERY SONG IS AMAZING. ",en
460,This song and “Clover Cage - Ego Dissolution” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ️,en
461,If this song gives you a lump in your throat … girls are not worth the pain bro  your family is the one who will pay for your loss. Chin up ️‍,en
462,Brabo de mais,pt
463,This song is exactly what I went through in my last relationship. I thought the person loved me and chose me in their future but she only wanted to use me and hurt me until she found a replacement. Any woman that manipulates and no integrity to her man is worth nothing. Only the ones that truly accepts you for who you are and what you have and what you plan on in life is worth everything. Im currently searching for my everything right now and wont stop till I find her and put a ring on her finger.,en
464,the nostalgia...,en
465,2023 but still here can't forget this masterpiece,en
466,man time hits hard,en
467,Heard it on the radio and couldn't find it till now,en
468,TikTok made me watch this again ️,en
469,One day we'll have a song together Posty. Mark my words.,en
470,"certamente essa música irá fudir seu psicológico um dia, pois estará definitivamente na mesma situação...",pt
471,Nostalgic,pt
472,How the hell did I forget this song,en
473,On repeat....,en
474,it feels like this song just came out yesterday and i can’t stop listening to it!! who’s with me️,en
475,"This guy goes ok. I dropped in to check him, as I am off the Chilli Peppers concert soon and Post Malone is supporting act. 'Who is Post Malone?' I asked my daughter. She looked surprised.",en
476,Love this song I listen to it at school,en
477,Post Malone você é fofinho e lindo adoro seu sorriso meigo e carismático  um abraço da amiga Patrícia mel tudo de bom em sua vida tá,pt
478,Omg i love the energy from the beginning of this song!,en
479,"You prolly think that you are better now, better now
You only say that 'cause I'm not around, not around
You know I never meant to let you down, let you down
Woulda gave you anything",en
480,2years and this song will not getting old,en
481,"Thanks Post, you saved my life today",en
482,Posty I love you !! Ur the greatest ever,en
483,Post malone this is a sick song your the best rapper or singer idk,en
484, this one is for my kiddos,en
485,I love you brother 🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳 India,en
486,"This song is amazing, I can't put it down, when I listen to it I look back in my life, to all those people I have, all those people I have lost, overall great song!",en
487,I come from 2023 and this is still a MASTERPIECE and the best song ever,en
488,Cheers for who's relaxing listen Posty ,en
489,Hurts the most when u see her happy with another dude,en
490,o melhor,pt
491,"“I promise I swear to you, I’ll be okay.. you’re only the love of my life” 
I feel this everytime",en
492,What a real cool dude!!,en
493,My Favourite song ,en
494,How this is not a 10 billion-view video is beyond me. 2023 lets gOOOOOOOOOOOOOO,en
495,"You prolly think that you are better now, better now
You only say that 'cause I'm not around, not around
You know I never meant to let you down, let you down
Woulda gave you anything, woulda gave you everything",en
496,post Malone is the best!!!! ,en
497,Love this song,en
498,I love all  your songs,en
499,Anyone surprised that he can make this good of music? I’m just discovering him as an artist instead of a rapper.,en
500,What a song imperial wisdom,en
501,"You probably think that you are better now, better now

You only say that 'cause I'm not around, not around

You know I never meant to let you down, let you down

Woulda gave you anything, woulda gave you everything",en
502,Let's see how many Legends are back here to hear this masterpiece in 2023,en
503,Him and Eminem need to do one,en
504,This song makes me feel better now,en
505,Winderson Nunes canta muito em inglês parabéns ,pt
506,You know it's good when it looks like a Instagram edit,en
507,I would love to hear a colab with you and Luke Combs. Love you guys.,en
508,It's unbelievable that 2018 is 5 years ago now ,en
509,Rock  Post Malone ️,en
510,What id give to crack a brew and light a cig with this absolute chad.,en
511,The pain from losing her is too much I'm only sorry to my kids this happened I'm sorry my baby's daddy love yous,en
512,This song hits different when someone’s on your mind tho.,en
513,Hello posty my big boy. I'll keep coming back to hear u song when im feeling down,en
514,"I swear to you I'll be okay,  you're only the love of my life. I can relate ",en
515,"Still killing it , who is with me ?
Legend!!!",en
516,Love his song ,en
517,Remember the good times ,en
518,"You prolly think that you are better now, better now- oh, it's amazing!",en
519,I can't believe he's only 23 years old,en
520,"I want my ticket too, bc it's going to make me feel better now? No, no it's not Mr. Malone are you going to leave me too? Who's better now, I know money means nothing. If I had my way today, to be better too, j.l.y. Are you better now, today, my friends? I.d.k. and I'd give it all away. Again and again and again and again and again, if I were to be with what makes me happier than I am now. I know that w/out you, Mr. Made for Me, I've been waiting for a lifetime for us, our home, our babies too. To be with you it will, it'll, I hope so still. Does a real man make everything a little bit ""better now""? And Mr. Malone I want a lifetime-unlimited gift card to a very popular nationwide coffee chain (products placement stuff shhh).Also...I want my ticket and my prize homeboys, don't play bruhs.. Better not, now! I really ""Liked"" you too, Mr. Malone f.r. f.r. ""Mwah""!",en
521,Matando a sdd por aqui ,pt
522,I feel this. Will the pain stop soon ?,en
523,Whoever edited it is acc good,en
524,The tracks go on ,en
525,"Lyrics: 

You prolly think that you are better now, better now
You only say that 'cause I'm not around, not around",en
526,He's a legend he owns YT,en
527,This song is ma shitt!  God Bless Post!,en
528,I literally can’t stop listening to this ,en
529,I should be shot dead now…it’s 2022 and I only found his music now! it’s unforgivable and I am so sorry. Better late than never though. Love your music Mr. Malone!,en
530,Such a banger I come back to this everyone in a while for the nostalgia,en
531,It's Nov 2022 . And how many legends are still watching and felling this masterpiece ️️,en
532,"You prolly think that you are better now, better now
You only say that 'cause I'm not around, not around
You know I never meant to let you down, let you down
Woulda gave you anything",en
533,Great ,en
534,I feel better now after listening to this song.,en
535,"We ain't loyal the same,  Posty. Take care",en
536,Stil love this ,en
537,I think I'm better now that they have a music vid for this song,en
538,This still my shit!!! ️️️,en
539,When the 80s joke ironically sounds as good as the original lol.,en
540,I miss the Sweet Combat when i heard this b-song,en
541,"You probably think that you are better now, better now
You only say that 'cause I'm not around, not around
You know I never meant to let you down, let you down
Woulda gave you anything, woulda gave you everything",en
542,The transitions smack ngl,en
543,I honestly prefer Post Malone’s music from 2015-2019,en
544,The beginning of this song ,en
545,"yo Post, thanks for going to battle against the forces of darkness..",en
546,0:00 Damn imagine what that feels like,en
547,Wish i can go back to this ara,en
548,"You prolly think that you are better now, better now
You only say that 'cause I'm not around, not around
You know I never meant to let you down, let you down
Woulda gave you anything",en
549,Felix sticking with the one edible Scandinavian dish for 20 mins straight,en
550,"You probably think that you are better now, better now

You only say that 'cause I'm not around, not around

You know I never meant to let you down, let you down

Woulda gave you anything, woulda gave you everything",en
551,I would do anything to be able shotgun race Post! I am the reining champ ‘round here!,en
552,Who let Malone cook,en
553,"Post Malone: Recommended for Recreational and Medicinal use.
  Take daily as needed for depression, anxiety, stress and spiritual congestion.",en
554,old good times…,en
555,Song so good it got me feeling like I’m going through a break up even though I’m not lmao ,en
556,U literally made pop rap. Congratulations lol,en
557,Love you Posty  come back to Salt Lake City Utah again! ,en
558,Cadê a tropa do Brasil?🇧🇷,pt
559,the only rapper that can actually sing and made sense in his lyrics,en
560,Why I gotta scroll back in the videos section to find some of the bangers,en
561,I don’t need a real breakup with someone to feel this song,en
562,"Shout out to the most famous member of the Boogaloo.

We see you borther. ",en
563,"Wow so good bro 

Post Malone go in soo hard on this! He aint like all them other artists who just be usin dat IGROCKET dawwwt cawwwm jawwwwn to go HAM ON THE GRAM smh seem like anyone can get mad followers on the gram like Island Boys dun did..",en
564,Bad ass song,en
565,I can't wait to perform A Live Show on The Other Side Post.  -Bigg Daddey Cain,en
566,Anyone just randomly thought of this song and came back to listen?,en
567,"Post is talented, inspires my music, and is one of the reasons I am growing fast on here. I hope to one day reach as many people as this with my music. God bless everyone",en
568,"Four years ago I was 23, it's now 2023 and this was #1 when I was 23 in 2018. Bday Sept that's why the math is weird.",en
569,Whose bumping this jam today 4/18/2023 ? Fucking classic sick jam.,en
570,In 10 years everyone is gonna be here because of nostalgia,en
571,what memories,en
572,This song hits different with someone’s on your mind tho.,en
573,Post malone is the only rapper who can look poor and rich at the same time,en
574,Beat dropped harder than my dad's belt,en
575,Love From Bangladesh ️️🇧🇩🇧🇩🇧🇩🇧🇩,en
576,Shouts out to all Malone fans who are better now,en
577,Music video had my brother rolling on the floor,en
578,"'This song is like wine, the older it gets the better it becomes!'",en
579,When my girl left me I felt everything  in this song,en
580,‘’I was so broken over you life goes on what can you do’’,en
581,Good song! This guy is talented.,en
582,This song slaps different when your actually going through a breakup,en
583,This song is better than therapy. Thanks Post!,en
584,"Everytime I hear the quote ""Don't judge a book by its cover"", I think of Post Malone and this song",en
585,"When he said ""I promise, I swear to you I'll be okay. You're only the love of my life"" I FELT THAT",en
586,2019 a year after I heard this for the first time and it's my favorite song today,en
587,Post malone is the master of looking old but young,en
588,"when he said “i promise, i swear to you, I’ll be ok. you’re only the love of my life” i felt that",en
589,"When life start getting boring, you came a give me hope. It’s amazing to feel the feeling I never felt in past.",en
590,When he said “ I promise I swear to you I’ll be okay your only the love of my life” that hit me hard ,en
591,"Post Malone The Type Of Guy
To give
Respect
Love",en
592,"I don’t really listen to much current music anymore, especially the shit rap I hear today. That being said, this dude is super talented and really hits me in the feels.",en
593,"""I promise
I swear to you,
I'll be okay. 
You're only the love of my life.""",en
594,I'M BETTER NOW When I Listening To This Music,en
595,"Whenever I hear these lines 
""You know I never meant to let you down, let you down
Woulda gave you anything, woulda gave you everything""
They always hits me hard",en
596,Playin this at disrespectful levels in my car,en
597,“I was so broken over you life it goes on what can you do”that line hit hard,en
598,"Mr. White Iverson, i just have to say Congratulations, you're a Rockstar and your life is Better Now",en
599,"Girlfriend: Honey, I'm going to have a better life with out you.


Post Malone: Hold my beer.",en
600,My ex dumped me when this song just came out...,en
601,Why is this song so beautiful!,en
602,"""20 candles blow em out and open your eyes. We were looking forward to the rest of our lives. Used to keep my picture posted by your bedside, now it's in the dresser with the socks you don't like."" That shit brings me to tears every time.",en
603,"That ""I seen you with your other dude"" line hits like a bullet.",en
604,"""would've gave you anything, would've gave you everything""

This gets me every time",en
605,"I was broken over you
Life it goes on, what can you do?",en
606,"It's crazy how many people come back to this 
everyday. This song is legendary",en
607,2019 im still bumping to this song,en
608,I love it because he's singing about both not just for her,en
609,Last week my girlfriend broke up with me and this song is helping a lot even though I’ve shed a tear or two while hearing it...,en
610,"2015 - White Iverson
2016 - Congratulations
2017 - rockstar
2018 - Better Now",en
611,Does anyone else like a song a long time after their popular,en
612,Who else is addicted to this song?,en
613,Who's here before this song turns #1 on trending?,en
614,This is giving me really lazy and exciting summer vibes,en
615,"""I seen you with ur other dude
It seems like he was pretty cool""
Trust me..nothing ever hit me this harder..feeling broken after this line..",en
616,I think he knows how to attract people.,en
617,"After listening to this song I'm, better now.",en
618,post malone looks like wana be gangsta but actualy is great person and his songs help me to calm down a bit from stress in life (damn 65 likes didnt expect that many),en
619,"You pro'lly think that you are better now, better now

You only say that 'cause I'm not around, not around

You know I never meant to let you down, let you down

Woulda gave you anything",en
620,"Is it just me, or does this feel more like a fan edit then a music video(not hating, just curious)",en
621,Who else listens to this song whenever they feel down?,en
622,Imagine listening to this in 40 years,en
623,"First we get Em's ""Venom"" video clip, then an hour later this masterpiece...What an awesome day!",en
624,Who thinks the start melody sounds very exciting?,en
625,"hes such a good guy

so sweet",en
626,My life was in prime when this song came out.,en
627,"""Maybe the world treats you like a nothing, but the one who really loves you will see the galaxy in your eyes.""",en
628,Post wearing that tiara like a Boss,en
629,"Came back to this song cause I saw my ex with another guy, I thought I was over her but that shit hurt.",en
630,this song decribes my love life right now.,en
631,"Listening to music, I remember old days when corona was only a drink",en
632,"After watching this, I am better now",en
633,"“I promise I swear to you I’ll be okay your only the love of my life” 
Post is too Deep man",en
634,I love this songg and lyric soooo muchh ️️ Posty you the bestt in the world for us  Your concert in Amsterdam was amazing ,en
635,This song makes me want to invent wheelchairs with pedals,en
636,"Damn everyone decided to drop a song,album,movie,video today,coming form a Venom to 21 pilots,now this and Conor press conference,there's only one me damn.",en
637,"When this came out, life was good.",en
638,Still can't over the fact that Justin Beiber is older than Post Malone :(,en
639,""" I promise, I swear to you, I'll be okay, you're only the love of my life"" 
Damn yes",en
640,"I wished that we could go back when there was no lockdown or social distancing
Those were the good times",en
641,Love the song man and I don't even listen to rap or hip-hop ,en
642,I was depressed now i'm better now,en
643,"""You're only, the love of my life"".... hits hard",en
644,"My ex dumped me over 3 years ago. Soon after the break up, I returned to my hometown to be near family and she moved on with someone new. Last year, I moved back to the city for better job opportunities. I just found out that her job is located in front of my bus stop, which is 3 blocks away from my apt. Every morning, my hope is that I don't cross paths with her...and this song plays in my mind.",en
645,I watched this video after I took an exam..,en
646,One Day he will gonna say he is the best now,en
647,My son died of a heroin overdose that was his favorite song miss em!,en
648,That's The Spirit.,en
649,I like this guy!,en
650,Man can’t make a bad Song  imagine Juice and Post collab,en
651,this song old is 1 year but i already have nostalgia on this,en
652,My grandad told me about The Beatles my dad told me about Michael Jackson  I’ll tell my kids about Post Malone,en
653,"I’m almost better now, been trying hard 4 years to improve my life, coming out of our 3 year relationship, I still think of you, though you are in the arms of another man, I am still working on myself  #vision",en
654,"2021 is here, so things are goona be better now.",en
655,"Let's close this year with ""Better now""",en
656,Awesome!! wishing you the best.,en
657,Who just started with one Post Malone song and just couldn't stop. Me 4 hours later...,en
658,''you're only the love of my life'',en
659,us: we must protect him at all cost,en
660," Pure video, No Ads #PureTuber",en
661,I find it cool that even though he still loves her he supports her new lover and her new life and is struggling to go on.,en
662,It feels like Yesterday this song came out,en
663,"I promise I swear to you, I'll be ok... You're only... the love of my life",en
664,Still like this song.,en
665,"my mama loves this song, she vibeees to it, it’s nice.",en
666,"""I seen you with your other dude.. he seems like he was pretty cool"" .. love that humbling shit",en
667,I liked this music,en
668,True legends be listening to this In 2023 :),en
669,"Post Malone : With my brothers, like its jonas jonas

Jonas Brothers: I feel like Post Malone, when I get home",en
670,I showed this to my friend who is sick...,en
671,"And I'm rolling, rolling, rolling, rolling with my brothers, like it's Jonas, Jonas!!!",en
672,"My high school teacher taught post malone, she showed us a picture as proof",en
673,"October 9, 2019 and it's even better now, better now.",en
674,It's feel like this song just drop yesterday.,en
675,"Love for post Malone ️
Rockstar
Psycho
Better now",en
676,"I' listen      post malone song 
 And I feel better now ",en
677,Still vibing to this song..29th Dec 2022,en
678,the other drivers next to me in traffic are probably so confused as im singing at the top of lungs,en
679,"Fazer o que, a vida continua..",pt
680,Man the vibe is different when you have been ghosted by your crush :(,en
681,I love this song so f*cking much,en
682,I'd slide through when I miss her. We both went in. She got out and wanted one more. It was her last.,en
683,Nobody is going to talk about how instead of him downgrading her new dude he uplifted him (I seen u with your other dude he seem like he was pretty cool),en
684,"Men: no male can get into our heart


Post Malone: Yes",en
685,"""I promise, I swear to you, I'll be okay"" words you say when you try to lying and cheer up your self",en
686,"I lost my best friend literally on my birthday to a herion/xanas overdose.. me and him would drink and do blow together and at the time I thought it was fun staying up, the girls' the madness. But after a year of doing that i RELAZIED ITS STOLE EVERYTHING THAT i WAS! I decided to get sober after I lost my friend, and I am finally making music and loving life again. ",en
687,Love this song. N post Malone.,en
688,"My depression: better now, better now
My anxiety: you only say that cause I’m not around.",en
689,This song cured me of Coronavirus.,en
690,nice song ,en
691,"This first clip in the vid where everyone’s saying “POSTY, POSTY...” was in my town. I was in the front row. Good times AMOS: praciliano",en
692,Played this song for my margarine.... its butter now,en
693,You help me in life post malone,en
694,He just sang this in Brooklyn Post is awesome,en
695,Random but I ate too much and was sitting here waiting to feel less sick and as I think “I feel a bit better now” this song comes on,en
696,Merry Christmas and happy new year everyone!,en
697,"Last week my gf broke up with me, this is helping a lot, seriously",en
698,0:26 hype part if this on concert,en
699,Here because of Rick Astley cover trying to make 2020 a better year for us.,en
700,who else been listening since release,en
701,"Fkn love some Post he sings real issues with these FAKE ass people ️️this song is on repeat daily I so relate u deserve a real, non miney hungry , hoe n clout chaser ly Post",en
702,"""but life goes on"" 
I wish that was the case, sure life keeps moving, that doesn't mean that we go on.",en
703,"Without girls in the video , 545 million views ",en
704,"never got old


edit: still dont know why he'd shave his head but ok",en
705,It's 1 December 2021 Let's see how many people are listening to this masterpiece....,en
706,Dammmm remembered how much l.lovec this,en
707,"Jonas Brother:""i feel like Post Malone when i get home
Post Malone:""I'm rolling rolling rolling rolling with my brothers like it's Jonas",en
708,I’m typing this in 2023 still a vibe,en
709,"545 Million views, holy shit.",en
710,"I promise I swear to you, I'll be ok. Your only the love of my life...",en
711,Man I still fuck wit this shidd till this day ,en
712,To the beautiful person who is watching this i hope u get a great year,en
713,Let's see how many people loved the Rollin' Rollin' part,en
714,Why is this song big now? I always hear it on the radio now but not before?,en
715,"*Hands Snicker*
Better?
Better Now.
Your not you when your hungry.",en
716,If you ever see this post. You made it !,en
717,I cant belive hes just 23 ?!,en
718,Gotta love a Little Post Malone for this invasion...-Bigg Daddey Cain,en
719,"2018: 1:10 With my brothers like it's JONAS,JONAS",en
720,Does he know how to not make a hit song,en
721,Lights a cigarette while wearing a Tiara. Only Post things 01:28,en
722,post malone are the best,en
723,Every time I listen to this song I will put a comment here.,en
724,2022 and im here again. ,en
725,"Only I think that in the part that says And I'm rollin ', rollin', rollin ', rollin'

With my brothers like it's Jonas, Jonas, refers to the Jonas Brothers and that's why they in their cool song, they say Oh, I feel like Post Malone when I get home

Sittin 'there, winnin' like it's Game of Thrones, that's crazy.",en
726,Who's here after his scary actions the other night I hope we don't loose another one,en
727,coulda gave you everything ,en
728,I’m dealing with problems with people and this has helped.,en
729,sou muito fa,pt
730,Post Malone inspired me to start making Music again. I aspire to make a song with him some day. Mark my words!,en
731,Everybody just relax for a second.,en
732,I’m better now after watching this video,en
733,My ex wife hates this song guess she mad cuz I'm better now,en
734,Nice song,en
735,im dedicating this to my ex wherever you are,en
736,"Love,when you’re sad you understand the lyrics.  Someone commented on here.",en
737,"Don't ask who's here before 2020 ends, We never left.",en
738,I LOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOVE POST MALONE,en
739,"This title be status of people who finally done repaying their student loans . Post ma loan, better now.",en
740,"If ever you see this, know that you are amazing",en
741,I showed this to my dog,en
742,"Better now, Goodbyes, Congratulations and sunflower are 100%percent of your favorite by POST MALONE.. Like if true",en
743,Nice song I am this song fan,en
744,This song is good and everything but I don’t like it cuz it reminds me of my broken relationship,en
745,20 candles blow em out and open your eyes... we were looking forward to the rest of our lives.,en
746,@postmalone #postmalone #elmejor #follow4follow,en
747,The milk was milk yesterday but is butter now,en
748,My fav part is the rolling rolling rolling rolling..,en
749,Goes out to chili ️ I'm blessed,en
750,he gonna turn into ghost malone,en
751,"My girlfriend said this song socks, now she is single",en
752,"Me: I am better now, better now
Corona: That's only coz i am not around",en
753,Don't stop post Malone,en
754,"There are 46K comments down here, if you're seeing this you're ultra legend",en
755,Hit like if post is better than Lil pump .,en
756,It sounds like the crowd is saying coffee coffee coffee in the begining,en
757,We’re all back listening to post,en
758,Well that was unexpected,en
759,Austin take care of yourself I can’t have another legend die,en
760,"'You're only the love of my life'

Edit: Thanks for the likes. Gonna tell my mama I made it ",en
761,"You'll be right & left
All ladies & gentlemen help this man & his channel",en
762,"ANY one who likes post Malones music like I do  and would like to make MY life ""better now"" please send me two three hundred bucks. Maybe more, if it's really no big deal big homies",en
763,"I heard this song the day my aunt died 
Thanks for 2 likes appreciate it",en
764,If this comment gets likes then that's proof that people come here everyday........,en
765,At the start the crowd sound like there shouting “balls deep”,en
766,beginning sounds like the crowd chanting balls deep lmao,en
