,comentario,liguagem
197,"Naquela noite de Domingo 4 de Setembro de 2016 eu estava a ver a estreia do The Voice e soube, desde logo, que aquele artista viria a ser gigante tal como é! Ainda ""só"" fui a um concerto (na Feira de São Mateus em Viseu) mas ""prometo"" ir a muitos mais! O Fernando Daniel é especial, não é normal, é raro.",pt
198,"Parte mais lindo ""É esse teu sorriso, a minha nova morada
""Esteja eu onde estiver"" ️Prometo limpar cada lágrima que cai (cada lágrima)
Sempre que choras o meu coração também dói""
Tu és Rei FD ️",pt
199,"A parte que mais me toca é mesmo o refrão! ""Então eu só quero que sejas feliz, que saibas o quanto eu gosto de ti!""️",pt
200,Sou seu fã Fernando  Canta Muito,pt
201,"Que música linda Fernando, és um pai incrível !! E sabemos que a Matilde sabe disso e sente isso! Obrigada por esta música já chorei 🥹",pt
202,Muito linda a tua voz é  e será sempre uma grande voz portuguesa beijinhos,pt
203,Muito linda eu vi a homenagem do sobrinho dele achei mto lindo,pt
204,Vou estar #presente na Altice Arena e na Super Bock Arena! ,pt
205,Que coisa mais linda ,pt
206,Bonita dedicatória cheia de emoção e de tremenda felicidade. Penso na Matilde a ver este vídeo e a ouvir esta música em crescida e a sentir um enorme orgulho e amor pelo pai. É tão bom e necessário mostrar-nos aos nossos filhos/pais o quanto os amamos desde sempre. Espero que tu e a tua família sejam sempre felizes e unidos . Adoro a tua voz e a forma como exprimes as emoções nas tuas músicas.,pt
207,Adoro! ,pt
208,"Hoje, é um dia especial para mim, por isso dedico esta música lindíssima para o meu maior amor o meu filho que faz 16 anos. Não há canção melhor que esta para ele",pt
209,Música linda 🇧🇷,pt
210,"Eu amei esta musica desde o primeiro minuto que ouvi  sou tentante ha 4 anos e  tenho fe que o meu sonho vai se realizar.
E eu disse ao meu marido que quando tivessemos o nosso bebe e ate mesmo na minha barriga ouvir esta musica n me canso de ouvir ️",pt
211,"#Prometo 

Cada música que fazes tem um sentido e uma mensagem por trás e são simplesmente lindas, mas esta, tal como a Melodia da Saudade ainda têm um significado mais especial por falarem também específico de pessoas tão especiais. A música está simplesmente linda linda, a Matilde tem o maior orgulho do mundo de vos ter como pais e acredito que sempre que se sentir menos bem vai ouvir esta música e vai ficar ainda melhor! ",pt
212,"Minha parte favorita da música é
Prometo guardar cada abraço teu
Prometo levar-te onde ninguém chegou
E também ",pt
213,Música linda ,pt
214,"Letra tão bonita, imagens que nos enchem de alegria e uma voz espectacular ",pt
215,"Música muito linda,está maravilhosa ",pt
216,Lindíssimo. ,pt
217,"Música muito especial ️ , cada poema mostra tanto sentimento e tanto amor puro .",pt
218,Adoro ️,pt
219,"A parte que mais me toca é mesmo o refrão! ""Então eu só quero que sejas feliz, que saibas o quanto eu gosto de ti!""️",pt
220,"Já não há palavras para descrever aquilo que tu fazes.. isto está só lindo🥹 és sem dúvida uma inspiração, porque antes de um grande artista, és um grande homem !️",pt
221,"Linda música,parabéns ",pt
222,está tão bonita esta música! que orgulho tão grande fernando ,pt
223,Muita linda que Deus abençoe grandiosamente .,pt
224,"Tens feito muito boas músicas e és um excelente músico, nunca desistas da música, pois eu também tenho o sonho de fazer carreira na música como cantor tal como tu, grande abraço e tudo de bom para ti e para a Matilde,boas festas!",pt
225,Adoro a música é muito linda.,pt
226,Que lindo 🇧🇷,pt
227,Música linda ,pt
228,vamos fazer de tudo para chegar a 1 MILHÃO DE VIEWS,pt
229,Só Brasileira amor sua música e prometo é muito linda ️️,pt
230,"Emocionante Fernando ️
Só quem tem filhos e é pai ou mãe, verdadeiramente, consegue conter as lágrimas 
És lindo, tens um talento enorme e trabalhas para tudo o que alcanças…
Força, vais longe Fernando ",pt
231,"Com certeza teu sobrinho éo teu tesouro, ele está alavancar essa música como ninguém  maravilhoso esse amor",pt
232,Música linda ️,pt
233,Ouvi no tik tok ja vim procurar achei linda. Parabéns sucesso!,pt
234,Fernando Daniel você é um grande cantor gostei muito dessa música Sou do Brasil,pt
235,Que música linda como todas eu adoro as tuas músicas eu oiço-te desde os meus 2 anos o meu sonho era ir a um teu concerto e foi no verão passado que isso foi conquistado na fatacil,pt
236,Cabei de ouvir no TikTok amei a letra  faz mais  já sou um fã,pt
237,Não tenho palavras sobre esta música....,pt
238,Adorei esta canção,pt
239,Esta música é incrível! Uma música lindíssima  #Prometo,pt
240,Apaixonadas por todas as canções dele ,pt
241,"A música está simplesmente divinal e o videoclipe fala por si 
Emocionante ",pt
242,"Musica tão linda, Nandinho  Espero-te no Altice!",pt
243,"Obrigada Fernando por partilhares esta música connosco. Que seja o início de uma era incrível, vamos estar sempre aqui! Música perfeita demais ",pt
244,"A parte que mais me toca é mesmo o refrão! ""Então eu só quero que sejas feliz, que saibas o quanto eu gosto de ti!""️️",pt
245,Tão linda  e mesmo assim o amor por um filho ,pt
246,Sem palavras! PARABÉNS  És ENORME Fernando!! ️,pt
247,"Obrigado por isto, Fernando. ️",pt
248,Conheci esssa música agorinha às 22:50 (07/05/2023) através de um vídeo do sobrinho do Fernando no the voice kids. ️,pt
249,"Fernando Daniel, simplesmente obrigado por fazeres tão boa música, música que toca na alma e nos aquece o coração ",pt
250,Lindo! ️,pt
251,"Família mais linda ️️️️ que tenhas muito sucesso na tua vida e que essa família linda tenha a melhor das felicidades ️
Tens uma voz incrível e canções lindas, vais super longe! ",pt
252,Música linda...adoro...muitos parabéns....rumo ao milhão,pt
253,"Opinião: tá tudo incrível, o vídeo a música a letra tudo 5",pt
254,Nunca ouvi músicas tão lindas como as tuas. És um pai orgulhoso. Parabéns linda música nandinho sou tu fã.,pt
255,Perfeita música.,pt
256,"Musica muiiiito bela, muito  gostosa de ouvir .",pt
257,"Estou completamente rendida opa ️
É muito amor envolvido ️

Parabéns és o maior ",pt
258,"isto está tão amoroso, estou apaixonada pela música ",pt
259,Maravilha ,pt
260,"Então eu só quero que sejas feliz, que saibas o quanto eu gosto de ti!",pt
261,"Cantada com tanto sentimento.
Quando a ouço para além de te acompanhar a cantar sinto esta letra minha também..️",pt
262,Mais uma música magnífica. E agora para tua princesa. Quando ela ouvir vai amar,pt
