,comentario,liguagem
322,Linda música parabéns ,pt
323,Mal saiu Inesquecível e já acho que esses dois devem começar escrever uma outra música para cantarem juntos ,pt
324,Melhor música de 2020 na minha opinião,pt
325,"Inesquecível, é oq é…",pt
326, também me apaixono,pt
327,amo dmss,pt
328,"Gente essa música não estar no em alta é quase um pecado, eu que não sou da fanbase deles to ouvindo no repeat",pt
329,1 ano depois e descubro essa musica 🥹️,pt
330,Boa demais te amooo #giuliabe #luansantana,pt
331,"Chegou pegar fogo,que casal lindo.",pt
332,Linda música,pt
333,"LETRA 

    INESQUECIVEL
Vou começar dizendo",pt
334,Está música tem um peso emocional gigante,pt
335,Adorei amei inesquecível mesmo que não queria mesmo queria provou outra amor é sou inesquecível mesmo queria... lindo adorei essa cantora é demais lindo casal eles tinham que ficar juntos na vida real. ,pt
336,"""A real é que ninguém tá no meu nível"" o Luan nunca falou algo tão verdadeiro quanto essa frase  realmenteeeeee NINGUÉM tá no seu nível bebê. Meu meninoooo ️️️",pt
337,Uma mistura que deu nesse sucesso!,pt
338,que química é essa adorei os meu favoritos,pt
339,E amo a Guilia be e o Luan Santana ️️️️️️,pt
340,Que música nostálgica ouvindo em 2023,pt
341,"Desde que Ouvi a música da Giula tocando na novela, primeira música de trabalho, eu sabia que ela iria muito longe. É incrível o talento vocal, o talento como compositora dessa linda mulher. Certamente é uma das melhores revelações dos últimos anos.",pt
342,O Luan Santana está apaixonado por ela ️️️,pt
343,Vocês são tão fofos jomtos a música é muito boa 🇧🇷,pt
344,"Teve uma parte que ela disse ""superar"" e ela cantou como em menina solta, eu ameiii",pt
345,perfeitos!,pt
346,"Mano sinceramente, 6 concorda cmg q essa musica e inesquecível?",pt
347,Show muito legal música linda,pt
348,muito boa,pt
349,Outro nível de clipe!! Não precisa apelar pra fazer sucesso.,pt
350,Giulia tu é fodastica ceee lokooooooooo,pt
351,Lindos demais,pt
352,"Ia falar que os dois tem química, mas eles tem é a tabela periódica inteira. ",pt
353,que orgulho no meu amor <3,pt
354,Lindoss ,pt
355,"Esses dois tem mais química do quê o cabelo da minha mãe, e olha que o cabelo dela é a química pura",pt
356,Luan lindoo demais ,pt
357,Faz 2 anos e não sai da minha cabeça,pt
358,"LETRA :
Vou começar dizendo
'Cê nunca me deu um final
E eu nem sei se eu quero (se eu quero)",pt
359,Música show ,en
360,aAmoooo o coral de fundo ,pt
361,Amo,en
362,Eu so fã do LUAN SANTANA  ele e o melhor cantor do mundo e essa cantora também ,pt
363,Lindos ,pt
364,Aprendi a ser fã de graça,pt
365,Noites em Americana são inesqueciveis,pt
366,"2:45
sério, os vocais da Giulia-",pt
367,"Giulia Be, Luan Santana, Iza, Day, Luan, Whindersson Nunes, Manú Gavassi, Priscila Alcântara e Glória Groove vieram pra salvar a música brasileira ",pt
368,Inesquecível essa canção,pt
369,Amo você tem uma voz Miranda Inesquecível na verdade é você,pt
370,eu gostei bastante da musica.,pt
371,Linda música,pt
372,O curioso é que o Luan Santana e Giulia Be atualmente fazem mais sucesso em Portugal 🇵🇹 do que no Brasil 🇧🇷,pt
