,comentario,liguagem
223,"#Recomeçar Amooooooo, Já ouvi 10 vezes, acabei de ver o direto, és um grande cantor, e uma excelente pessoa, continua o grande trabalho.",pt
224,I did not understand the lyrics but i love to listen you singing since your audition on the voice im a fan from philippines,en
225,"Mais um GRANDE sucesso! 
Sem palavras, para o teu talento  e para tudo o que conquistas 
Só espero ainda te ver este ano no Coliseu ",pt
226,Está tão perfeito,pt
227,#ComeçarOutraVez todos unidos  és enorme ,pt
228,Sou fã desse cara ,pt
229,Mais uma pérola do teu álbum!,pt
230,"Que lindooo
Tenho tanto orgulho em ti!",pt
231,Que música tão linda ️,pt
232,Orgulho em tii️️,pt
233,Amo esta música dá-me força para continuar em frente. Bom trabalho Fernando Daniel,pt
234,"Amo muito as tuas música e a tua voz. São lindas e incríveis.️️️
Parabéns pelo teu trabalho, continua assim!!!️
Amei muito esta música!!!️
#recomeçaroutravez.",pt
235,"Muito Bom, 🇧🇷🇧🇷 salve pra Brasil",pt
236,Linda a música.,pt
237,Perfeito como sempre,pt
238,Melhor cantor de Portugal inteiro️,pt
239,Adorei essa música obrigada por a supresa,pt
240,"Obrigada pelo teu talento, Obrigada por me fazeres sentir que vale a pena continuar a lutar.
Continua com o teu brilhante trabalho, és uma inspiração para muitos. Força, saúde #recomeçar",pt
241,A letra é magnífica. Adoro a tua voz. As tuas músicas saiem sempre no momento exato para mim. Parabéns,pt
242,Canta muito parabéns cara  abraço do Brasil (Joinville SC),pt
243,Que letra linda dum caralhoo ,pt
244,"Uoooou, sempre a surpreender ️",en
245,Eu adoro-te muito Fernando Daniel és fantástico. Um beijinho.,pt
246,Linda a música adorei,pt
247,Desde da tua primeira actuação no the voice eu disse que eras tu que ias ganhar o the voice desejo te tudo de bom nesta vida quer a nível pessoal quer a nível profissional,pt
248,Linda música a minha preferida é a melodia da saudade,pt
249,OBRIGADO PELO DIRETO E AGORA POR ESTE SINGLE,pt
250,Do live stream de Ovar para este videoclipe incrivel. Nunca nos desiludes. Foi tudo lindo. Continua assim.,pt
251,Nossa da mesma forma lindo e um cantor incrível,pt
252,Parabéns ... adorei mais um.sucesso a caminho  ,pt
253,mais uma música que não vai sair da cabeça ,pt
254,Isto te de ir TOP1 na trends ! #começaroutravez,pt
255,"Fernando és o melhor cantor do mundo na minha opinião já ouvi esta música muitas vezes estou a tentar decorar como já fiz com as outras belas músicas, quem concorda deixe like",pt
256,Muito linda musica voz maravilhosa vem pro Brasil fazer um show,pt
257,Parabéns Fernando Daniel  mais uma canção linda  muita gente se vê nela ...,pt
258,"#começaroutravez, QUE LINDAAAAAAA",pt
259,"adorei a live na minha terra, és incrível  
#começaroutravez
#UnidosPeloPresenteeFuturodaCulturaEmPortugal",pt
260,Perfeito demais ️,pt
261,Melhor cantor do mundo. As músicas são sempre muito inspiradoras. ,pt
262,Uau! Faz me lembrar me qualquer coisa .tocou me o coração. Fez me bem ouvir .beijinhos,pt
263,Cantas Hermooso️,pt
264,A música é linda #começaroutravez,pt
265,"#recomeçaroutravez
Está lindo como sempre ️",pt
266,"Tu nunca nos desiludes
Lanças músicas incriveis
Vou gravalas no meu coração para sempre
Eu nunca vou parar de te seguir",pt
267,As tuas músicas são lindas. ,pt
268,Cada musica melhor k a ultima muitos parabens tudo de bom na tua vida,pt
269,"#recomecar adorei
Obrigada por mais uma música linda",pt
270,Olá fernando Daniel  cantas muito bem parabéns nunca ouvi uma voz assim como a tua,pt
271,"Qual é o teu maior sonho? (que não esteja ligado com a tua carreira) #AskFernandoDaniel ️ um beijinho, adoro o teu trabalho!",pt
272,Adoro-te Fernando melhor cantor do mundo,pt
273,Amei esta música,pt
274,Adoro esta voz,pt
275,"Espetáculo, muito bom",pt
276,Adoro esse cantor o melhor de sempre,pt
277,Mais uma Top 🇵🇹,pt
278,"Que música perfeita, e aja coração para ouvir e ñ se emocionar.",pt
279,Lindas músicas boa sorte pra tua carreira,pt
280,"#começaroutravez 
O clip está muito bom... a música tenho de ouvir mais vezes ( já ouvi e está ok para,  talvez uma das melhores interpretações do FD). Adorei os tempos e as pausas na música. A voz como sempre é o melhor...O som da água como fundo está brutal.",pt
281,"You really can sing, man! Great it did not disappear after the Voice )))",en
282,"Fernando daniel, adoro as tuas musicas elas fazem?-me pensar muito recordam-me muito e sei que o amor não é uma coisa fácil de superar ️️",pt
283,Ola simplemente apaixonada pelo seu talento que voz além de lindo !!!! ️,pt
284,o fernando mostra que portugal é dos melhores paises de todos os tempos     adoro-te fernando,pt
285,"Letra:

Nem sempre o que fizeste 

Foi o melhor",pt
286,Lindo mesmo toca como sempre no coração adoro te fernanando um dos meus sonhos já foi concretizado já te vi ao vivo em câmara de lobos na Madeira agora o meu sonho é de te conhecer,pt
287,a melhor cançao  do album,pt
288,"#ComeçarOutraVez 
#VamosFicarTodosBem ",pt
289,"Bom dia Fernando adorei a musica , obrigada",pt
290,melhor artista do mundooo️,pt
291,"Obrigado és um cantor incrivel, vê se poucos cantores portugueses boa sorte",pt
292,#ComeçarOutraVez! Tooop! ,pt
293,Estou viciada,pt
294,És o meu ídolo quando crescer quero ser cantora como ti Fernando és uma pessoa carinhosa de bom coração pensas nos outros isso é muito bondoso que tenhas uma ótima carreira e que todos os teus sonhos se realizem adoro te do fundo do meu coração ,pt
295,Adoro as músicas do Daniel,pt
296,Fernando daniel sem dúvida a melhor voz de Portugal... Diogo piçarra a seguir... Vamos começar de uma vez por todas a dar valor ao que é nosso e realmente bom... Chega de carreiras desta vida que só vendem a reboque do nome...,pt
297,Linda adoro as musicas deste cantor,pt
298,Tão lindaaa️️ O melhor de todos,pt
299,Magnífica live e música maravilhosa continua és top top obrigada ,pt
300,O Fernando Daniel canta bem!,pt
301,Te amo Fernando desde 🇪🇦. Aprendo portugués contigo ️🇵🇹,pt
302,"Concordo, quem carregou no dislike tem mesmo muito mau gosto, esta música é linda",pt
303,Continua a fazer estas músicas lindas,pt
304,#RecomeçarOutraVez 🇧🇷,pt
305,"Que música top é essa!!, Há também um sentimento real nessa música . Infelizmente consigo entender o texto. ( porque eu uso o Google Translate para traduzir isso) Mas a melodia é realmente ótima!!!. #SaudaçõesDaHollanda.",pt
306,És talentoso continua assim,pt
307,Tá linda a música ️️️,pt
308,"adorei  
acho que é das músicas mais bonitas que já fizestes  
adore te  Idolo ",pt
309,"#ComeçarOutraVez
Obrigada Fernando Daniel!
#TodosUnidosPeloFuturoDaCulturaEmPortugal
#UnidosPeloPresenteEFuturoDaCulturaEmPortugal",pt
310,essa voz mexe comigo,pt
311,Maravilhosa.,pt
312,Lindo espetacular continua assim e muito sucesso ,pt
313,"#recomecaroutravez  contamos os dias para este momento,  que jamais esqueceremos . 
#fernandodaniel  és uma força da natureza inigualável. 
Tenho um filho de 13 anos que  , sempre que ouve os primeiros acordes de qualquer tema teu ,diz : "" todos os cantores deviam ser como o #FD ...FORÇA e DETERMINAÇÃO! "" ",pt
314,Lindo ️,pt
315, como me identifico com esta música,pt
316,"#recomecaroutravez
Melhor cantor de sempre ️",pt
317,"Cantas muito,frequentas te algum vocal coach para desenvolver técnica vocal? #AskFernandoDaniel",pt
318,As tuas músicas são as melhores em Portugal,pt
