,comentario,liguagem
252,Sem dúvidas o melhor do Brasil!,pt
253,Essa menina e uma Deusa e junto com Luan que e uma grande cantor ficou perfeito.,pt
254,"Muito bommm Luiza sonza linda como sempre voz maravilhosa, Luan tbm mandou muito nessa , musica massa",pt
255,Viciando na música por causa de Terra e Paixão,pt
256,"Simplesmente perfeito! Luan Santana sabe como prender seu público. Não é atoa que carrega o nome de Meteoro, por que é inovador, é único. Cresce cada dia mais. E a cada ano surpreende. Você merece o mundo, Luan!. ",pt
257,"Arrasou essa música  e muito linda 
Amo escutar  parabéns  
Luam  e Luiza ",pt
258,"Luisa vc se superou no sertanejo , linda d++++",pt
259, muito boa música!! Amei!!,pt
260,Não sabia que essa menina tinha uma voz tão bonita rs,pt
261,"luisa sonza nunca decepciona seus fãs ,assim como luan Santana também não, luisa e uma das cantoras que recebeu mais harthes e hoje é uma das cantoras mais importante do Brasil",pt
262,"Que  música  ,meu  Deus que  lindos",pt
263,Amoo essa musica e linda e ainda vai está na trilha da nova novela das 21 terra e paixão tema de Daniel jhoonny massaro Aiinn ameeiii,pt
264,Perfeitoos! ,pt
265,Impactada com essa música! Luísa combina com qualquer estilo musical! Luan é uma lindo de voz surpreendente! Simplesmente apaixonada!,pt
266,Estou vivendo essa música na minha vida hoje em dia meu amor que nunca disputou comigo está me maltratando e estou sofrendo de amor mas minha vida está nas mãos de Deus e na hora certa ele vai voltar pra mim pq ele é minha promessa e Deus é fiel e já está quase na hora de acontecer isso estou sofrendo por amor mas muito feliz por ele ter voltado pra minha vida como um anjo um presente de Deus Glória a Deus...,pt
267,Eu ouso 24 horas por dia como entroza voz voceis muito  da onde tirarao essa letra ,pt
268,Ficou muito top essa música ,pt
269,"Perfeito, Luiza sempre arrasando.",pt
270,Música linda!!,pt
271,"Meu Deus , entregaram sedução, beleza, sintonia, voz , tudo 🇧🇷",pt
272,Meuuuu Deus essa música roubou meu coraçã,pt
273,Viciada nessa música! !!!!!!!!!!!!,pt
274,TOP LETRA LINDA ,en
275,"A música é muito bonita, legal com os 2 .",pt
276,nunca canso de ouvir esse hino,pt
277,"Perfeitos, não sei como ainda tem gente que diz que a Luísa não canta.",pt
278,A música não sai da cabeça e nem do YouTube todas vez que vou colocar músicas para lavar casa e lavar louças passa ela umas 20 vez todo dia,pt
279,Amooooo está música,pt
280,deuses das músicas brasileiras,pt
281,Como é lindo o jeito que a voz dos dois entram em total sintonia na música cara ,pt
282,Me apaixonei por essa música linda sucesso pra vcs arrasaram ,pt
283,Essa música é simplesmente perfeita,pt
284,Essa é Pedrada,pt
285,"Eu Amo Muito a sua Música Coração Cigano Meu Rei,Meu Tesouro e Minha Vida Luan!️️️️️️",pt
286,Maravilhosos,pt
287,"Que música viciante, não dá para ouvir só uma única vez!  E que performance fantástica por parte dos dois!! A Luísa é simplesmente uma das artistas mais completas do ramo, a versatilidade dela é só incrível! Muito amor de PORTUGAL 🇵🇹️ Grande hit",pt
288,Sem base o tanto que essas vozes combinam,pt
289,Ficou linda essa música ,pt
290,"QUE MÚSICA IMPECÁVEL, POSTURA DE PALCO SEM DEFEITO, VOCÊS SÃO INCRÍVEIS",en
291,Tem um pagamento no outro coração,pt
292,"Eu sou fã de Luan Santana,
Amo esta Nova musica dele , Coração cigano",pt
293,Estou amando muito bem como nunca fui...,pt
294,SUCESSÃO TOP️‍,en
295,Só quem já assistiu mais de uma vez vai curtir aqui,pt
296,"Não tem como não gostar das músicas do Luan, uma supera a outra.",pt
297,Eu amo essa musica coração cigano :),pt
298,Quando Eu Lembro Dessa Música Eu Choro Pensando Em #MaríliaMendonça,pt
299,"Eu associei essa música a alguém, agora depois de semanas sem escutar, estou voltando a escutar, mais tentando não lembrar dessa pessoa",pt
300,Música linda ,pt
301,"O Feat das paradas de sucesso, o Feat do primeiro lugar das plataformas digitais. Tem que respeitar uma parceria e uma música. Impecável demais. É hit, é milhões de visualizações e Streamings!",pt
302,Essa música define  e ,pt
303,Esta foi feita pra mim,pt
304,Ficou bom de se ouvir a voz dela se  encaixou com a voz de Luan Santana,pt
305,Ja assistir varias vezes amo os dois que cintonua ..,pt
306,Perfeitos dmss,pt
307,"crlh entregaram tudo nessa performance, a química que eles tem nesse clipe eu amoooo. Tá perfeito e já tô cadelinha ️",pt
